# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	83	84	74	84	83	83	84	84	74	84	84	84	84	83	84	84	74	84	84	83	84	84	83	84	76	84	84	84	84	76	83	79	83	76	84	84	84	83	84	84	84	84	84	83	75	83	84	81	84	82.36	28
2	76	79	83	71	83	83	82	84	83	73	84	81	84	79	83	84	84	74	84	75	82	83	80	83	84	76	83	83	83	84	75	82	79	83	66	83	81	83	82	84	84	84	83	80	83	74	83	83	81	84	80.94	27
3	75	78	82	71	74	78	77	84	73	72	74	81	83	78	83	84	81	74	84	70	81	80	71	83	84	72	83	79	82	83	75	82	79	82	65	74	81	78	82	76	79	76	83	71	82	71	82	82	76	80	78.2	26
4	75	77	82	65	74	77	77	83	73	71	70	80	82	78	82	84	80	68	84	68	77	79	71	82	83	71	82	79	81	83	74	81	78	82	55	73	79	77	82	76	79	76	82	71	81	71	72	77	75	77	76.72	25
5	74	72	78	61	74	77	77	79	70	62	70	80	82	69	79	84	80	68	84	67	77	79	70	81	83	60	81	69	81	82	74	78	77	79	50	73	71	77	81	75	79	75	81	71	80	59	72	76	74	67	74.38	24
6	71	65	78	61	74	77	74	70	64	55	69	78	78	68	79	74	80	67	84	67	77	79	65	81	83	59	73	69	81	78	74	78	77	77	50	72	70	76	76	74	79	75	81	71	77	59	72	72	74	67	72.58	23
7	70	65	68	60	70	68	74	70	64	55	68	78	78	60	70	65	79	67	83	67	66	79	62	73	82	52	67	64	80	78	68	74	77	72	47	72	65	76	76	73	78	75	81	66	67	53	72	72	74	62	69.64	22
8	70	55	68	49	65	60	73	70	63	55	68	73	69	55	70	65	79	67	83	67	66	74	61	73	77	44	67	63	79	78	63	74	77	71	47	63	64	75	76	73	67	71	71	65	66	53	64	69	73	62	67.0	21
9	70	45	68	40	63	50	73	65	62	55	59	73	60	53	69	59	79	67	73	62	66	73	61	72	77	44	67	63	76	77	63	63	76	71	47	59	64	75	75	73	66	71	71	65	66	53	63	68	72	62	64.88	20
10	70	45	68	39	63	50	72	64	59	47	59	73	60	52	69	58	79	67	73	52	66	73	51	72	77	44	66	63	71	76	63	53	73	71	47	55	64	75	74	73	66	69	67	63	66	51	57	68	68	57	63.16	19
11	65	44	67	39	62	50	65	59	59	46	59	64	60	40	68	58	79	67	69	52	63	73	50	72	73	44	62	63	71	64	62	44	69	70	47	55	52	75	74	72	62	66	66	62	66	51	57	64	68	57	60.92	18
12	55	44	61	38	62	48	61	59	58	46	56	63	60	34	64	58	78	67	63	51	63	73	50	72	63	40	53	63	71	64	61	43	60	61	46	55	52	75	65	67	56	60	58	62	66	51	57	63	64	56	58.32	17
13	50	43	52	38	62	47	51	58	48	38	45	53	55	34	58	53	78	64	63	50	60	68	50	71	62	40	53	63	71	58	61	43	60	61	42	55	41	72	65	58	51	50	53	61	65	50	57	52	64	56	55.06	16
14	50	28	46	38	53	47	41	58	48	33	38	50	54	29	58	53	78	64	53	50	56	66	49	71	53	35	52	63	71	55	56	42	60	52	42	44	41	71	53	44	50	50	47	61	65	49	54	52	54	56	51.66	15
15	40	28	45	25	53	31	30	48	48	32	38	50	54	25	58	44	76	60	46	50	56	66	37	71	52	35	43	60	60	47	52	42	49	52	41	44	41	70	53	43	50	50	47	50	65	46	53	41	54	55	48.12	14
16	40	28	45	14	43	28	30	48	48	32	38	50	52	11	58	43	73	51	43	49	50	66	37	59	52	35	42	60	55	45	52	42	49	40	41	44	40	60	53	30	50	50	41	46	59	46	52	41	54	46	45.22	13
17	34	28	45	14	39	28	30	48	47	32	37	50	50	10	58	42	72	46	42	49	50	63	36	56	52	34	31	49	54	45	52	42	44	34	37	40	39	48	49	29	50	46	40	46	51	45	52	41	54	33	42.86	12
18	33	14	44	13	35	28	30	48	47	28	37	35	50	2	43	32	71	45	32	48	42	62	36	46	52	34	31	48	54	45	41	42	41	34	33	40	38	47	45	29	41	45	40	45	51	45	52	32	54	29	39.78	11
19	33	14	44	7	28	28	29	47	47	27	29	34	43	1	39	32	66	45	31	48	42	62	24	37	37	33	31	47	42	45	27	41	41	29	33	40	34	40	45	29	38	44	40	33	48	44	52	18	53	15	36.32	10
20	33	14	44	7	26	17	28	47	35	27	28	34	43	1	37	28	61	43	20	48	41	51	16	28	37	33	31	45	37	34	27	39	41	29	33	40	27	40	45	29	24	44	29	32	48	31	47	10	53	7	32.98	9
21	25	14	44	7	22	14	28	37	33	20	27	28	43	1	25	26	50	37	20	48	41	39	8	27	36	31	31	45	37	34	27	38	24	29	33	40	27	23	45	24	23	44	29	32	48	31	41	10	37	3	29.72	8
22	24	11	41	7	3	13	28	32	33	6	22	28	39	1	16	26	46	31	19	34	41	39	8	27	25	30	31	40	37	34	26	38	21	25	27	34	26	19	40	24	22	44	24	27	35	22	41	9	28	3	26.14	7
23	24	11	37	7	3	13	23	31	29	6	22	14	39	1	15	24	36	30	11	24	30	34	6	21	24	30	31	30	37	33	19	32	9	24	18	30	26	19	40	23	22	37	23	27	30	18	40	1	27	3	22.88	6
24	20	11	32	7	2	13	5	31	29	6	22	13	27	1	15	20	24	17	6	16	29	29	6	7	23	19	28	27	37	20	19	15	8	15	17	29	25	19	40	18	21	36	23	23	30	18	27	1	27	2	19.1	5
25	16	6	32	6	2	13	4	29	23	6	7	2	26	1	1	20	24	17	5	10	15	15	5	7	23	18	9	27	26	20	6	15	7	14	16	29	11	19	33	18	15	35	23	11	30	18	27	1	15	2	15.2	4
26	1	2	28	5	2	7	0	11	23	6	7	1	26	0	1	15	24	16	5	6	14	15	0	7	23	18	6	14	12	19	6	15	7	14	16	17	11	7	21	18	1	18	22	0	21	18	25	0	15	1	11.34	3
27	0	2	14	5	2	1	0	5	15	6	5	1	20	0	0	1	24	15	4	6	0	1	0	7	18	18	6	5	12	15	6	15	1	0	15	16	0	6	20	11	0	18	15	0	6	4	21	0	14	1	7.54	2
28	0	1	14	5	1	0	0	0	15	0	5	1	1	0	0	1	8	0	0	0	0	1	0	1	14	4	0	4	8	0	1	4	1	0	0	9	0	6	14	11	0	14	15	0	6	4	14	0	14	1	3.96	1
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0

