#srv_dead	#srv	%fail	#fail	#requests
1	495	0.054142169962586854	1013	1871000
2	495	0.10529128808123998	1970	1871000
3	495	0.1573490112239444	2944	1871000
4	495	0.2265633351149118	4239	1871000
5	495	0.27306253340459646	5109	1871000
6	495	0.3198824158204169	5985	1871000
7	495	0.3809727418492785	7128	1871000
8	495	0.4405665419561732	8243	1871000
9	495	0.489470871191876	9158	1871000
10	495	0.5393907001603421	10092	1871000
11	495	0.617103153393907	11546	1871000
12	495	0.6555318011758418	12265	1871000
13	495	0.7084981293425976	13256	1871000
14	495	0.7772314270443613	14542	1871000
15	495	0.8359700694815607	15641	1871000
16	495	0.8930518439337253	16709	1871000
17	495	0.9479957242116516	17737	1871000
18	495	1.0050774986638162	18805	1871000
19	495	1.0794227685729556	20196	1871000
20	495	1.1352218065205772	21240	1871000
21	495	1.1915553180117584	22294	1871000
22	495	1.2428647781934794	23254	1871000
23	495	1.3189203634420097	24677	1871000
24	495	1.3667022982362373	25571	1871000
25	495	1.4258685195082843	26678	1871000
26	495	1.4845002672367718	27775	1871000
27	495	1.534206306787814	28705	1871000
28	495	1.5858898984500267	29672	1871000
29	495	1.668466060929984	31217	1871000
30	495	1.73148049171566	32396	1871000
31	495	1.7686798503474077	33092	1871000
32	495	1.8770176376269374	35119	1871000
33	495	1.9020844468198823	35588	1871000
34	495	1.9642971672902192	36752	1871000
35	495	2.028647781934794	37956	1871000
36	495	2.077284874398717	38866	1871000
37	495	2.117477284874399	39618	1871000
38	495	2.227418492784607	41675	1871000
39	495	2.273597006948156	42539	1871000
40	495	2.3385889898450025	43755	1871000
41	495	2.4228220203099946	45331	1871000
42	495	2.479155531801176	46385	1871000
43	495	2.5656333511491183	48003	1871000
44	495	2.6192410475681456	49006	1871000
45	495	2.697327632282202	50467	1871000
46	495	2.72896846606093	51059	1871000
47	495	2.781186531266702	52036	1871000
48	495	2.844468198824158	53220	1871000
49	495	2.9585248530197754	55354	1871000
50	495	2.9912346338856226	55966	1871000
51	495	3.0624799572421164	57299	1871000
52	495	3.130625334045965	58574	1871000
53	495	3.1975948690539817	59827	1871000
54	495	3.2686264029930516	61156	1871000
55	495	3.334152859433458	62382	1871000
56	495	3.3362907536076962	62422	1871000
57	495	3.428915018706574	64155	1871000
58	495	3.5231427044361303	65918	1871000
59	495	3.648369855692143	68261	1871000
60	495	3.6873864243719936	68991	1871000
61	495	3.7179583110636023	69563	1871000
62	495	3.805237840726884	71196	1871000
63	495	3.8888829502939606	72761	1871000
64	495	3.9508284339925175	73920	1871000
65	495	4.06125066809193	75986	1871000
66	495	4.053019775521112	75832	1871000
67	495	4.1410475681453764	77479	1871000
68	495	4.290432923570283	80274	1871000
69	495	4.316247995724211	80757	1871000
70	495	4.425173703901657	82795	1871000
71	495	4.481186531266702	83843	1871000
72	495	4.514056654195618	84458	1871000
73	495	4.595403527525387	85980	1871000
74	495	4.684446819882416	87646	1871000
75	495	4.736344200962052	88617	1871000
76	495	4.80277926242651	89860	1871000
77	495	4.859112773917691	90914	1871000
78	495	4.996793158738642	93490	1871000
79	495	5.041154462854089	94320	1871000
80	495	5.121646178514164	95826	1871000
81	495	5.178086584714056	96882	1871000
82	495	5.27129877071085	98626	1871000
83	495	5.347568145376804	100053	1871000
84	495	5.395350080171031	100947	1871000
85	495	5.53425975414217	103546	1871000
86	495	5.579583110636023	104394	1871000
87	495	5.69444147514698	106543	1871000
88	495	5.720523784072689	107031	1871000
89	495	5.810903260288616	108722	1871000
90	495	5.839230358097274	109252	1871000
91	495	5.973757349011224	111769	1871000
92	495	6.005665419561732	112366	1871000
93	495	6.176857295563869	115569	1871000
94	495	6.177338321753073	115578	1871000
95	495	6.273490112239444	117377	1871000
96	495	6.379476215927312	119360	1871000
97	495	6.399893105291288	119742	1871000
98	495	6.483057188669161	121298	1871000
99	495	6.555050774986638	122645	1871000
100	495	6.641902725815072	124270	1871000
101	495	6.770176376269375	126670	1871000
102	495	6.812399786210583	127460	1871000
103	495	6.905665419561732	129205	1871000
104	495	6.990379476215927	130790	1871000
105	495	7.078674505611972	132442	1871000
106	495	7.208017103153394	134862	1871000
107	495	7.175574559059327	134255	1871000
108	495	7.336664885088188	137269	1871000
109	495	7.431052912880812	139035	1871000
110	495	7.527578834847675	140841	1871000
111	495	7.562212720470336	141489	1871000
112	495	7.668893639764832	143485	1871000
113	495	7.745804382683057	144924	1871000
114	495	7.794922501336184	145843	1871000
115	495	7.8975948690539814	147764	1871000
116	495	7.983003741314805	149362	1871000
117	495	8.083110636023516	151235	1871000
118	495	8.208284339925173	153577	1871000
119	495	8.29021913415286	155110	1871000
120	495	8.361197220737573	156438	1871000
121	495	8.451095670764298	158120	1871000
122	495	8.55686798503474	160099	1871000
123	495	8.6412613575628	161678	1871000
165	495	12.764885088188135	238831	1871000
247	495	22.804810261892037	426678	1871000

