# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	82	84	84	83	84	84	83	84	84	84	84	84	84	84	84	83	84	84	82	83	83	83	84	84	84	84	84	84	83	84	83	82	84	84	82	84	83	84	83	84	83	84	84	84	83	83	83	84	82	84	83.52	28
2	81	80	84	83	84	84	82	84	83	83	82	83	84	80	84	83	84	83	82	83	82	78	82	84	83	83	84	84	83	80	82	81	83	82	82	82	83	84	83	83	82	84	83	84	83	82	83	84	82	84	82.7	27
3	79	79	84	83	83	84	76	84	83	83	82	82	84	79	84	83	84	78	82	83	82	78	76	84	83	82	84	84	82	80	82	81	81	82	81	82	81	84	82	82	82	84	83	84	83	82	81	84	82	82	81.98	26
4	79	79	84	82	83	79	73	82	83	82	81	82	83	78	84	77	84	75	82	82	81	78	70	82	83	81	83	82	81	79	82	80	81	81	80	82	80	80	82	81	82	81	83	84	83	82	81	83	82	81	80.9	25
5	79	79	84	78	82	79	73	82	81	82	74	81	83	78	82	76	84	75	82	82	81	78	70	75	83	81	83	82	80	79	82	80	79	80	80	82	76	79	82	81	82	81	82	83	83	81	81	83	82	81	80.16	24
6	78	78	84	78	82	76	71	82	80	81	69	79	82	76	81	73	83	75	81	81	81	78	68	75	81	73	77	77	80	78	81	80	78	80	78	80	76	74	82	81	82	81	82	82	83	80	80	82	82	80	78.84	23
7	78	77	82	75	81	74	70	81	79	75	68	79	81	76	75	73	83	74	81	81	81	77	68	73	81	70	77	77	80	78	81	80	78	80	78	80	72	72	82	81	81	78	82	80	83	80	79	81	82	74	77.78	22
8	78	72	79	67	81	74	68	81	72	75	62	78	76	71	75	73	77	74	81	80	81	74	66	73	77	63	76	76	75	78	81	80	78	80	77	79	67	72	76	79	78	73	78	80	83	74	79	78	82	74	75.62	21
9	72	72	70	67	81	70	68	79	72	75	62	78	76	63	75	72	75	71	80	80	81	73	63	71	73	61	75	76	72	78	80	80	78	73	77	73	66	72	76	73	78	64	70	79	83	72	79	77	81	74	73.72	20
10	72	71	70	65	81	70	60	72	69	74	57	77	76	63	71	71	75	71	79	73	75	72	62	71	71	61	74	76	70	75	78	79	78	73	76	71	65	72	75	66	78	64	67	77	83	72	79	77	81	74	72.18	19
11	68	67	65	61	80	69	60	68	68	74	57	76	74	63	70	71	75	70	79	73	71	69	58	70	65	59	72	76	70	73	77	78	71	72	75	71	65	72	74	65	73	64	66	76	83	72	79	77	79	73	70.66	18
12	67	67	64	61	78	69	58	68	62	70	54	76	74	62	70	68	75	70	79	70	71	69	56	68	65	57	72	73	68	73	77	70	69	64	75	69	65	71	68	63	68	63	65	76	82	70	79	77	78	70	69.06	17
13	57	67	63	61	78	69	55	68	62	66	51	73	73	60	62	68	74	64	74	69	70	65	55	65	59	56	72	68	67	72	76	70	69	64	71	68	52	71	66	57	68	63	65	75	79	69	73	77	76	66	66.76	16
14	54	56	63	60	77	68	55	62	53	57	51	63	69	60	62	67	72	61	71	68	69	61	53	64	54	56	71	65	66	72	76	62	66	64	69	67	49	69	64	54	64	63	57	70	79	68	68	73	68	65	63.9	15
15	51	56	62	50	77	67	54	57	53	57	50	53	69	57	60	63	69	54	66	66	59	61	44	64	54	51	63	64	64	71	74	61	65	63	69	67	46	68	64	54	64	63	52	69	70	68	68	73	61	65	61.4	14
16	46	56	61	39	75	58	44	56	53	52	50	53	66	54	57	56	66	54	64	60	59	61	44	63	53	45	63	64	61	69	73	50	64	60	64	67	46	66	63	54	63	62	52	69	64	68	68	72	61	64	59.04	13
