# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	84	84	84	83	83	82	82	83	84	84	84	82	82	84	84	84	82	84	84	84	84	79	84	83	83	84	83	81	84	84	84	84	84	83	83	84	84	84	84	81	83	83	84	84	84	83	84	84	83.36	28
2	83	83	84	84	83	78	82	82	82	81	84	84	84	82	82	84	84	84	78	83	83	80	83	76	84	83	82	79	83	80	84	84	84	84	84	81	78	84	84	83	84	81	83	83	79	84	84	82	82	82	82.36	27
3	83	79	84	84	82	78	82	79	82	79	83	84	84	82	81	84	84	84	78	82	81	79	81	75	81	82	78	77	79	79	80	81	82	84	84	81	78	84	83	83	79	80	82	78	79	84	84	82	82	82	81.24	26
4	80	79	84	80	81	78	82	79	82	79	82	83	84	82	79	83	84	84	77	80	81	78	80	74	79	82	78	76	76	75	79	81	82	80	84	81	73	79	82	83	77	80	82	78	74	84	84	82	82	82	80.2	25
5	76	77	84	75	81	77	82	79	81	79	79	82	84	81	78	83	84	84	76	75	77	78	80	74	79	80	77	71	76	74	79	81	82	80	84	81	73	79	82	79	76	80	82	76	74	82	84	81	78	77	79.06	24
6	75	77	83	72	81	77	81	79	81	79	74	82	84	81	78	83	84	84	76	75	77	78	80	74	79	80	75	71	76	72	78	81	81	80	84	81	73	74	82	78	75	80	82	75	74	76	80	77	77	77	78.26	23
7	75	77	83	72	78	76	77	77	78	79	74	80	84	81	78	81	84	83	76	72	77	78	79	74	79	80	71	71	72	72	77	77	80	80	83	81	70	72	81	78	75	80	76	75	70	75	79	77	77	77	77.16	22
8	75	77	83	72	78	74	76	76	77	74	71	80	83	80	78	78	78	83	76	72	77	74	79	72	79	76	67	69	72	72	77	72	78	79	82	80	70	72	77	78	74	80	76	74	69	70	78	76	77	77	75.88	21
9	75	75	81	71	74	72	74	76	77	74	71	80	83	76	75	73	77	79	71	72	74	74	79	72	79	71	61	67	71	72	77	71	75	77	82	75	70	71	72	75	74	80	76	69	68	65	78	75	73	77	74.12	20
10	72	75	81	71	74	69	74	76	77	74	70	80	78	75	70	73	72	77	68	71	74	74	79	71	79	71	61	67	70	71	76	65	74	77	82	75	67	71	71	75	72	78	75	64	67	59	78	71	73	77	72.82	19
11	71	75	75	71	74	69	71	74	77	71	70	79	77	75	66	72	68	70	68	68	72	66	78	69	75	64	59	64	67	66	76	65	74	77	82	71	62	71	71	75	71	77	72	59	67	59	77	70	72	77	70.92	18
12	71	75	75	70	74	63	65	74	72	68	69	73	77	75	64	65	68	70	65	68	72	66	78	67	66	57	59	63	67	65	70	63	74	76	81	65	54	68	70	71	71	76	72	58	66	54	76	69	63	76	68.68	17
13	71	75	73	70	70	53	65	70	71	67	69	72	76	72	63	64	67	69	65	66	72	59	74	63	61	57	57	61	64	65	62	63	67	76	80	59	53	66	70	63	71	73	71	57	65	54	69	62	62	76	66.4	16
14	70	75	72	69	70	53	65	66	71	67	67	67	74	66	62	63	59	65	65	56	68	59	73	63	61	57	49	61	58	63	52	61	67	72	76	58	53	65	69	62	70	72	71	57	65	54	69	62	53	76	64.36	15
15	69	68	70	69	64	53	64	66	71	61	66	67	72	66	62	63	59	65	65	56	66	51	67	57	60	53	49	60	56	61	45	55	67	72	76	54	50	65	69	58	70	70	71	56	62	54	64	62	53	75	62.48	14
16	61	64	65	64	59	49	64	66	71	55	59	62	65	65	55	63	52	65	59	56	62	47	67	51	56	46	48	60	56	61	37	52	67	71	74	54	49	61	63	58	70	63	66	52	62	53	58	62	52	67	59.28	13
17	58	63	65	63	51	48	59	65	71	50	52	62	65	64	50	53	50	63	58	52	59	41	64	51	54	39	46	54	49	60	27	52	62	64	74	48	48	61	63	55	67	63	64	52	60	52	50	62	42	67	56.24	12
18	58	56	60	63	36	45	51	65	63	49	51	61	63	58	43	51	50	62	57	52	52	33	64	50	48	30	44	44	49	60	27	52	52	64	66	48	44	58	63	54	59	63	64	52	53	52	49	62	41	65	53.12	11
19	58	56	60	56	32	45	51	65	62	40	51	54	58	49	30	51	42	62	57	52	49	33	58	49	47	21	33	44	49	59	20	45	50	63	59	42	42	58	63	54	59	63	61	51	48	45	46	62	32	64	50.0	10
20	51	56	50	51	26	34	51	64	58	38	49	44	58	38	30	51	38	62	48	49	43	29	56	47	37	20	29	38	39	58	19	44	50	56	57	37	42	46	63	54	52	56	55	44	47	39	46	59	25	57	45.8	9
21	43	46	43	51	26	34	51	58	51	38	49	40	58	22	30	47	33	53	47	36	42	29	55	47	36	15	18	38	28	54	17	43	41	52	57	37	42	44	62	41	52	53	54	40	39	31	41	55	24	53	41.92	8
22	43	46	34	41	8	33	50	52	51	35	48	34	51	22	14	43	27	48	41	36	42	26	55	39	21	15	10	31	18	38	11	29	33	52	46	35	42	44	58	41	52	46	51	40	39	22	26	45	24	40	36.56	7
