#srv_dead	#srv	%fail	#fail	#requests
1	495	0.10603955104222341	1984	1871000
2	495	0.2099946552645644	3929	1871000
3	495	0.3207910208444682	6002	1871000
4	495	0.4343666488508819	8127	1871000
5	495	0.5413682522715125	10129	1871000
6	495	0.6338856226616782	11860	1871000
7	495	0.7482095136290754	13999	1871000
8	495	0.8615179048637093	16119	1871000
9	495	0.9705505077498664	18159	1871000
10	495	1.0895777659005879	20386	1871000
11	495	1.192089791555318	22304	1871000
12	495	1.3022447888829503	24365	1871000
13	495	1.4330839123463388	26813	1871000
14	495	1.507749866381614	28210	1871000
15	495	1.6233564938535543	30373	1871000
16	495	1.7654730090860502	33032	1871000
17	495	1.848637092463923	34588	1871000
18	495	1.97381079636558	36930	1871000
19	495	2.0833778727952965	38980	1871000
20	495	2.2125601282736507	41397	1871000
21	495	2.3005344735435598	43043	1871000
22	495	2.4219668626402995	45315	1871000
23	495	2.5169962586851953	47093	1871000
24	495	2.657830037413148	49728	1871000
25	495	2.7246392303580973	50978	1871000
26	495	2.865579903794762	53615	1871000
27	495	2.9873864243719934	55894	1871000
28	495	3.096205237840727	57930	1871000
29	495	3.2123997862105824	60104	1871000
30	495	3.3391234633885625	62475	1871000
31	495	3.4549973276322823	64643	1871000
32	495	3.583752004275788	67052	1871000
33	495	3.6557990379476215	68400	1871000
34	495	3.8106360235168357	71297	1871000
35	495	3.923623730625334	73411	1871000
36	495	4.05713522180652	75909	1871000
37	495	4.139604489577766	77452	1871000
38	495	4.261304115446285	79729	1871000
39	495	4.408711918760021	82487	1871000
40	495	4.501015499732763	84214	1871000
41	495	4.570443613041155	85513	1871000
42	495	4.737145911277392	88632	1871000
43	495	4.84233030464992	90600	1871000
44	495	4.949919828968466	92613	1871000
45	495	5.059326563335115	94660	1871000
46	495	5.175307322287547	96830	1871000
47	495	5.32089791555318	99554	1871000
48	495	5.429342597541422	101583	1871000
49	495	5.572100481026189	104254	1871000
50	495	5.658792089791556	105876	1871000
51	495	5.788348476750401	108300	1871000
52	495	5.933618385889899	111018	1871000
53	495	6.050935328701229	113213	1871000
54	495	6.2378941742383756	116711	1871000
55	495	6.275093532870123	117407	1871000
56	495	6.413629075360769	119999	1871000
57	495	6.499893105291288	121613	1871000
58	495	6.671940138963121	124832	1871000
59	495	6.808498129342597	127387	1871000
60	495	6.920096205237841	129475	1871000
61	495	7.058685195082844	132068	1871000
62	495	7.141902725815072	133625	1871000
63	495	7.320470336718333	136966	1871000
64	495	7.433083912346339	139073	1871000
65	495	7.574879743452699	141726	1871000
66	495	7.680438268305719	143701	1871000
67	495	7.759754142169963	145185	1871000
68	495	7.852111170497061	146913	1871000
69	495	8.025013361838589	150148	1871000
70	495	8.177552111170497	153002	1871000
71	495	8.286157135221806	155034	1871000
72	495	8.418492784607162	157510	1871000
73	495	8.564564404061999	160243	1871000
74	495	8.745002672367718	163619	1871000
75	495	8.829663281667557	165203	1871000
76	495	8.96376269374666	167712	1871000
77	495	9.075895243185462	169810	1871000
78	495	9.239657936932122	172874	1871000
79	495	9.303634420096206	174071	1871000
80	495	9.485996793158739	177483	1871000
81	495	9.579155531801176	179226	1871000
82	495	9.78439337252806	183066	1871000
83	495	9.900694815606627	185242	1871000
84	495	9.92009620523784	185605	1871000
85	495	10.141475146980225	189747	1871000
86	495	10.277071084981294	192284	1871000
87	495	10.387065740245857	194342	1871000
88	495	10.456814537680385	195647	1871000
89	495	10.715980758952432	200496	1871000
90	495	10.756867985034742	201261	1871000
91	495	10.94233030464992	204731	1871000
92	495	11.064885088188134	207024	1871000
93	495	11.177659005879208	209134	1871000
94	495	11.322875467664351	211851	1871000
95	495	11.410956707642972	213499	1871000
96	495	11.550347407803313	216107	1871000
97	495	11.70662747194014	219031	1871000
98	495	11.852912880812399	221768	1871000
99	495	11.921378941742384	223049	1871000
100	495	12.166167824692678	227629	1871000
101	495	12.2838588989845	229831	1871000
102	495	12.357562800641368	231210	1871000
103	495	12.604061998931053	235822	1871000
104	495	12.725120256547301	238087	1871000
105	495	12.849492250133618	240414	1871000
106	495	12.901817210048103	241393	1871000
107	495	13.094334580438268	244995	1871000
108	495	13.229128808123997	247517	1871000
109	495	13.357242116515232	249914	1871000
110	495	13.520684126135757	252972	1871000
111	495	13.587119187600214	254215	1871000
112	495	13.806146445750935	258313	1871000
113	495	13.913468733297702	260321	1871000
114	495	14.062640299305185	263112	1871000
115	495	14.21427044361304	265949	1871000
116	495	14.371779796900054	268896	1871000
117	495	14.489257081774452	271094	1871000
118	495	14.654676643506146	274189	1871000
119	495	14.737252805986104	275734	1871000
120	495	14.875414216996258	278319	1871000
121	495	15.03121325494388	281234	1871000
122	495	15.17183324425441	283865	1871000
123	495	15.28017103153394	285892	1871000
165	495	21.662105825761625	405298	1871000
247	495	35.92773917691074	672208	1871000

