#srv_dead	#srv	%fail	#fail	#requests
1	1988	0.025950394065832175	2239	8628000
2	1988	0.05496059341678257	4742	8628000
3	1988	0.08118915159944368	7005	8628000
4	1988	0.10623551228558183	9166	8628000
5	1988	0.13810848400556328	11916	8628000
6	1988	0.16190310616597126	13969	8628000
7	1988	0.18677561427909134	16115	8628000
8	1988	0.21579740380157628	18619	8628000
9	1988	0.24186369958275383	20868	8628000
10	1988	0.272009735744089	23469	8628000
11	1988	0.3016689847009736	26028	8628000
12	1988	0.3196453407510431	27579	8628000
13	1988	0.35288595271210016	30447	8628000
14	1988	0.37925359295317573	32722	8628000
15	1988	0.40753361149745015	35162	8628000
16	1988	0.43652063050533146	37663	8628000
17	1988	0.46358368103847936	39998	8628000
18	1988	0.48567454798331017	41904	8628000
19	1988	0.5137807139545665	44329	8628000
20	1988	0.5436601761706074	46907	8628000
21	1988	0.5659944367176635	48834	8628000
22	1988	0.6	51768	8628000
23	1988	0.6240611961057023	53844	8628000
24	1988	0.6568497913769124	56673	8628000
25	1988	0.677665739452944	58469	8628000
26	1988	0.7055980528511822	60879	8628000
27	1988	0.7310384793694946	63074	8628000
28	1988	0.7616713027352805	65717	8628000
29	1988	0.7899397311080204	68156	8628000
30	1988	0.8156467315716273	70374	8628000
31	1988	0.8467547519703291	73058	8628000
32	1988	0.868694946685211	74951	8628000
33	1988	0.9003824756606398	77685	8628000
34	1988	0.9314441353732035	80365	8628000
35	1988	0.9503592953175707	81997	8628000
36	1988	0.9840403337969402	84903	8628000
37	1988	1.0232498840982847	88286	8628000
38	1988	1.0350023180343069	89300	8628000
39	1988	1.0747218358831712	92727	8628000
40	1988	1.0907974038015762	94114	8628000
41	1988	1.116886879925823	96365	8628000
42	1988	1.1500695410292072	99228	8628000
43	1988	1.180203987019008	101828	8628000
44	1988	1.2000695410292073	103542	8628000
45	1988	1.244796012980992	107401	8628000
46	1988	1.2584260547056096	108577	8628000
47	1988	1.2910871580899397	111395	8628000
48	1988	1.3121349095966621	113211	8628000
49	1988	1.3555053314789058	116953	8628000
50	1988	1.3637807139545666	117667	8628000
51	1988	1.3957232267037551	120423	8628000
52	1988	1.4336230876216969	123693	8628000
53	1988	1.4442165044042652	124607	8628000
54	1988	1.4733078349559574	127117	8628000
55	1988	1.5023296244784423	129621	8628000
56	1988	1.5502549837737598	133756	8628000
57	1988	1.5624594343996292	134809	8628000
58	1988	1.5835071859063514	136625	8628000
59	1988	1.6229253592953177	140026	8628000
60	1988	1.6482730644413537	142213	8628000
61	1988	1.6745827538247566	144483	8628000
62	1988	1.7078465461288828	147353	8628000
63	1988	1.7331594807603152	149537	8628000
64	1988	1.7714997681965694	152845	8628000
65	1988	1.7961752433936022	154974	8628000
66	1988	1.821233194251275	157136	8628000
67	1988	1.8550533147890589	160054	8628000
68	1988	1.8752086230876217	161793	8628000
69	1988	1.8978789986091795	163749	8628000
70	1988	1.9231108020398702	165926	8628000
71	1988	1.96884561891516	169872	8628000
72	1988	1.9846430227167362	171235	8628000
73	1988	2.0012980992118683	172672	8628000
74	1988	2.0442512749188686	176378	8628000
75	1988	2.0770630505331478	179209	8628000
76	1988	2.097531293463143	180975	8628000
77	1988	2.1268776077885954	183507	8628000
78	1988	2.1616944830783495	186511	8628000
79	1988	2.1825336114974503	188309	8628000
80	1988	2.214302271673621	191050	8628000
81	1988	2.2404149281409365	193303	8628000
82	1988	2.2704914232730644	195898	8628000
83	1988	2.291759388038943	197733	8628000
84	1988	2.330922577654149	201112	8628000
85	1988	2.3624014835419564	203828	8628000
86	1988	2.368949930458971	204393	8628000
87	1988	2.4063398238293927	207619	8628000
88	1988	2.434051923968475	210010	8628000
89	1988	2.4675243393602226	212898	8628000
90	1988	2.4983773759851644	215560	8628000
91	1988	2.5326958738989336	218521	8628000
92	1988	2.5504867872044508	220056	8628000
93	1988	2.5800649049605933	222608	8628000
94	1988	2.610859990727863	225265	8628000
95	1988	2.628743625405656	226808	8628000
96	1988	2.6667709782104776	230089	8628000
