#srv_dead	#srv	%fail	#fail	#requests
0	247	0.0	0	721000
1	247	0.16130374479889042	1163	721000
2	247	0.3244105409153953	2339	721000
3	247	0.4930651872399445	3555	721000
4	247	0.6583911234396671	4747	721000
5	247	0.8352288488210818	6022	721000
6	247	1.036615811373093	7474	721000
7	247	1.1862690707350902	8553	721000
8	247	1.3461858529819695	9706	721000
9	247	1.5269070735090153	11009	721000
10	247	1.679889042995839	12112	721000
11	247	1.894868238557559	13662	721000
12	247	2.035228848821082	14674	721000
13	247	2.222884882108183	16027	721000
14	247	2.3804438280166433	17163	721000
15	247	2.621497919556172	18901	721000
16	247	2.8251040221914008	20369	721000
17	247	2.924410540915395	21085	721000
18	247	3.1742024965325935	22886	721000
19	247	3.331622746185853	24021	721000
20	247	3.505131761442441	25272	721000
21	247	3.7424410540915396	26983	721000
22	247	3.919001386962552	28256	721000
23	247	4.084882108183079	29452	721000
24	247	4.301386962552011	31013	721000
61	247	12.273092926490985	88489	721000
123	247	30.51497919556172	220013	721000

