# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	81	84	84	84	84	83	82	84	81	81	84	84	84	84	84	83	84	84	84	84	81	83	84	83	83	84	84	84	84	84	84	82	82	84	81	81	84	84	82	83	84	84	83	82	81	84	84	84	84	81	83.18	28
2	81	81	82	84	84	83	81	84	78	80	84	82	84	81	84	83	84	84	84	81	79	81	84	80	81	81	84	84	82	84	84	82	78	84	81	78	82	84	79	83	83	84	83	81	81	81	84	84	84	81	82.2	27
3	79	81	82	84	84	80	78	82	77	80	83	82	81	81	81	83	84	81	83	81	77	81	81	80	79	81	83	81	82	84	83	82	78	84	80	78	82	84	79	82	80	83	81	81	78	81	84	84	84	80	81.28	26
4	76	81	82	84	84	78	78	82	75	80	83	82	80	78	80	80	81	81	81	81	77	77	81	77	79	81	80	76	82	82	83	82	78	84	80	73	81	83	79	79	77	81	81	81	78	80	82	84	84	76	80.1	25
5	70	78	82	82	81	78	73	82	75	78	79	78	76	78	80	79	78	80	80	80	77	77	81	76	78	81	77	76	82	82	79	80	77	80	78	73	81	81	79	79	77	81	81	81	78	79	82	84	82	76	78.84	24
6	70	78	81	80	81	78	69	82	74	78	79	77	73	76	80	76	75	80	78	80	74	73	78	73	78	76	74	75	82	82	79	75	76	75	78	73	81	81	79	75	77	80	77	81	78	79	78	83	82	73	77.4	23
7	70	72	81	80	78	77	69	82	73	78	76	75	70	76	79	75	75	80	78	78	73	73	78	73	73	75	68	74	82	82	79	69	76	75	75	73	78	81	79	70	77	74	73	78	78	79	77	81	78	70	75.86	22
8	69	71	81	77	76	77	68	79	68	74	72	75	70	69	79	74	75	80	78	78	72	73	78	70	71	75	65	71	80	82	77	68	70	71	74	68	77	81	79	67	76	74	73	77	77	79	73	81	76	65	74.2	21
9	69	71	77	73	76	77	67	79	63	68	72	74	70	69	79	74	75	80	78	76	66	68	78	70	71	74	64	71	80	82	72	68	70	71	74	68	76	80	77	67	75	74	72	77	76	77	70	77	74	64	73.0	20
