#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	244000
1	50	1.5389344262295082	3755	244000
2	50	3.080737704918033	7517	244000
3	50	4.672540983606558	11401	244000
4	50	6.003688524590164	14649	244000
5	50	7.665573770491803	18704	244000
12	50	19.630327868852458	47898	244000
25	50	43.63811475409836	106477	244000

