#srv_dead	#srv	%fail	#fail	#requests
1	991	0.04232170744403956	1626	3842000
2	991	0.08974492451847996	3448	3842000
3	991	0.1316762103071317	5059	3842000
4	991	0.17181155648099947	6601	3842000
5	991	0.21405517959396148	8224	3842000
6	991	0.27688703800104114	10638	3842000
7	991	0.31322228006246744	12034	3842000
8	991	0.3704580947423217	14233	3842000
9	991	0.4034357105674128	15500	3842000
10	991	0.4511192087454451	17332	3842000
11	991	0.4889380530973451	18785	3842000
12	991	0.5350598646538262	20557	3842000
13	991	0.5734773555439875	22033	3842000
14	991	0.6364914107235815	24454	3842000
15	991	0.677980218636127	26048	3842000
16	991	0.7272254034357105	27940	3842000
17	991	0.7694950546590318	29564	3842000
18	991	0.8131181676210307	31240	3842000
19	991	0.8611140031233733	33084	3842000
20	991	0.9146277980218636	35140	3842000
21	991	0.9357105674128058	35950	3842000
22	991	0.9900312337324311	38037	3842000
23	991	1.036153045288912	39809	3842000
24	991	1.0853982300884957	41701	3842000
25	991	1.1432847475273296	43925	3842000
26	991	1.1754554919312858	45161	3842000
27	991	1.2385996876626757	47587	3842000
28	991	1.2658511192087454	48634	3842000
29	991	1.3133784487246225	50460	3842000
30	991	1.3660333159812597	52483	3842000
31	991	1.3985684539302448	53733	3842000
32	991	1.446277980218636	55566	3842000
33	991	1.5082769390942217	57948	3842000
34	991	1.5452108276939094	59367	3842000
35	991	1.5828995314940135	60815	3842000
36	991	1.611634565330557	61919	3842000
37	991	1.6839406559083812	64697	3842000
38	991	1.7460176991150442	67082	3842000
39	991	1.7837324310255076	68531	3842000
40	991	1.8364914107235815	70558	3842000
41	991	1.8787870900572619	72183	3842000
42	991	1.9244924518479958	73939	3842000
43	991	1.9646017699115044	75480	3842000
44	991	2.0122852680895367	77312	3842000
45	991	2.0390942217595	78342	3842000
46	991	2.106324830817283	80925	3842000
47	991	2.1429984383133784	82334	3842000
48	991	2.216241540864133	85148	3842000
49	991	2.2598906819364912	86825	3842000
50	991	2.287558563248308	87888	3842000
51	991	2.3429984383133786	90018	3842000
52	991	2.4328995314940136	93472	3842000
53	991	2.455856324830817	94354	3842000
54	991	2.4982821447162937	95984	3842000
55	991	2.5578344612181154	98272	3842000
56	991	2.590577824049974	99530	3842000
57	991	2.6396668401874024	101416	3842000
58	991	2.6779021343050493	102885	3842000
59	991	2.7411764705882353	105316	3842000
60	991	2.751353461738678	105707	3842000
61	991	2.8312857886517437	108778	3842000
62	991	2.8933628318584073	111163	3842000
63	991	2.9242581988547633	112350	3842000
64	991	2.9974752732951586	115163	3842000
