#srv_dead	#srv	%fail	#fail	#requests
0	247	0.0	0	721000
1	247	0.08294036061026352	598	721000
2	247	0.1552011095700416	1119	721000
3	247	0.24438280166435505	1762	721000
4	247	0.33300970873786406	2401	721000
5	247	0.43564493758668515	3141	721000
6	247	0.521497919556172	3760	721000
7	247	0.59875173370319	4317	721000
8	247	0.7059639389736477	5090	721000
9	247	0.7707350901525659	5557	721000
10	247	0.8550624133148405	6165	721000
11	247	0.970873786407767	7000	721000
12	247	1.1076282940360611	7986	721000
13	247	1.1748959778085992	8471	721000
14	247	1.2775312066574203	9211	721000
15	247	1.3747572815533982	9912	721000
16	247	1.4801664355062414	10672	721000
17	247	1.5502080443828017	11177	721000
18	247	1.689736477115118	12183	721000
19	247	1.775866851595007	12804	721000
20	247	1.887378640776699	13608	721000
21	247	1.9980582524271844	14406	721000
22	247	2.0840499306518723	15026	721000
23	247	2.217753120665742	15990	721000
24	247	2.3273231622746184	16780	721000
61	247	7.34882108183079	52985	721000
123	247	21.15617198335645	152536	721000

