# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	72	83	82	84	84	84	82	83	84	84	80	75	84	75	84	82	84	80	84	84	75	84	82	84	84	79	84	83	79	84	83	83	84	84	83	83	72	77	81	81	83	80	83	83	83	84	84	83	84	77	81.74	28
2	70	83	81	84	72	84	82	78	84	80	80	67	75	75	84	82	84	68	75	84	75	84	75	82	80	77	83	83	79	83	83	82	83	84	80	78	70	77	81	81	83	78	83	82	83	84	84	83	83	72	79.74	27
3	68	83	81	82	72	83	82	76	83	80	79	67	75	74	80	82	82	60	69	83	75	84	74	82	78	77	83	78	77	79	83	79	82	82	80	77	70	75	81	80	74	78	83	81	83	84	82	83	83	72	78.4	26
4	66	83	80	82	71	79	79	76	83	67	77	65	75	74	73	78	82	55	65	83	74	80	74	81	78	77	82	78	65	79	83	69	75	82	80	77	68	73	81	80	74	77	71	71	80	82	78	80	83	70	75.9	25
5	65	83	80	82	71	79	78	76	83	67	77	49	67	72	67	76	80	54	62	78	73	80	74	81	75	77	82	77	65	79	73	69	74	78	80	77	68	72	80	78	71	76	67	71	79	82	77	79	83	67	74.2	24
6	65	78	75	73	67	79	78	76	83	65	77	49	67	70	67	67	68	54	62	77	69	74	74	80	75	73	82	76	63	71	73	67	68	78	80	77	68	72	80	65	67	76	63	71	78	81	77	79	83	66	72.06	23
7	64	77	75	73	65	75	78	76	83	63	77	48	67	62	67	67	68	54	61	77	68	74	74	75	75	60	75	70	59	70	73	67	68	65	80	77	61	71	74	65	66	76	63	71	78	81	75	75	83	66	70.24	22
8	64	75	73	70	65	66	73	75	83	63	77	48	67	62	66	62	68	54	61	76	68	70	73	75	75	59	74	66	58	70	67	67	68	58	80	73	59	70	73	65	66	76	63	69	78	81	66	75	81	65	68.72	21
9	64	75	72	68	60	65	73	74	82	58	77	48	67	59	64	62	63	40	51	69	66	70	73	75	72	58	74	66	58	69	66	64	57	57	79	71	53	63	73	62	66	72	63	68	70	74	66	73	81	65	66.3	20
10	64	75	72	52	60	65	72	74	82	58	77	43	67	58	63	61	61	38	51	69	66	68	68	75	72	45	74	66	53	69	66	63	57	57	74	71	53	63	70	61	63	71	62	67	63	69	60	71	72	60	64.22	19
11	56	75	72	52	60	65	72	70	82	57	77	43	67	58	61	60	60	38	48	68	62	68	65	73	71	38	72	60	53	64	61	63	51	52	74	60	52	63	70	61	63	68	61	67	63	68	60	64	70	58	62.32	18
12	51	75	60	52	60	62	71	68	75	56	76	40	67	54	61	46	58	29	48	68	62	65	58	68	71	38	72	60	45	64	61	47	51	51	74	60	50	51	59	61	62	68	61	64	58	61	60	64	70	58	59.42	17
13	44	74	47	51	60	62	68	68	70	56	72	40	63	54	60	44	58	29	48	68	62	64	58	58	71	27	72	47	29	64	61	47	51	36	74	60	50	44	58	53	62	68	61	59	58	61	60	63	70	58	56.84	16
14	43	69	47	46	60	62	55	65	69	56	70	40	63	53	53	44	58	29	47	68	58	64	58	55	61	24	71	47	22	62	60	47	48	34	61	60	40	43	42	51	62	54	57	51	43	61	58	63	55	46	53.1	15
15	43	66	47	45	59	61	54	59	66	55	70	40	61	50	39	44	56	29	38	66	58	56	56	44	58	24	69	44	22	62	59	44	48	34	61	57	39	43	42	41	62	40	55	44	43	61	58	63	55	46	50.72	14
16	43	66	45	33	59	44	54	59	64	55	64	40	60	44	39	34	49	29	38	63	58	44	55	44	58	20	62	43	22	48	51	34	45	34	47	57	39	25	32	41	56	40	54	44	43	59	57	62	50	46	47.04	13
