# Extinction sequence for 120 applications  and 47 platforms.
# This is the data and average for 250 different extinction sequences.
0	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120.0	47
1	118	120	120	120	120	119	120	120	120	118	117	120	116	118	120	120	120	119	120	120	119	118	117	120	120	118	119	118	118	120	118	120	117	119	119	117	116	116	117	120	117	120	120	117	118	113	118	120	120	118	114	120	118	118	114	120	118	118	118	116	117	116	116	116	120	120	119	113	119	116	119	119	117	120	120	120	114	117	120	120	120	119	120	120	120	119	119	118	120	120	119	120	120	119	120	120	118	120	116	117	113	117	120	116	120	120	119	118	113	119	113	116	119	120	120	120	120	113	116	119	120	119	120	120	120	118	120	120	119	119	119	118	120	120	118	114	116	120	120	117	118	118	120	119	120	117	120	120	120	118	120	120	120	118	119	118	118	119	118	120	120	118	119	120	118	118	119	119	120	116	119	119	114	118	119	120	116	120	117	117	120	119	119	120	118	120	113	117	117	119	117	120	117	119	120	120	120	119	120	120	120	119	118	120	120	119	120	118	119	118	117	120	120	120	119	119	119	120	118	118	114	120	118	120	118	120	119	118	118	120	120	120	118	118	120	118	118	116	114	119	120	120	118	120	120	118	120	120	120	116	118.54	46
2	118	120	120	120	118	119	119	114	120	117	116	120	114	118	120	114	117	116	120	120	113	118	117	120	119	117	117	118	114	119	116	120	117	119	119	117	114	113	116	120	117	120	120	110	118	112	118	116	120	115	112	117	116	117	112	118	114	118	117	114	117	116	116	114	120	120	116	112	116	114	119	119	115	119	120	119	113	115	118	120	117	119	120	120	118	119	119	116	120	120	119	120	116	113	118	120	117	119	112	116	113	115	119	113	113	119	119	118	112	119	113	116	119	119	119	118	118	113	116	119	119	117	118	120	117	118	118	118	118	119	119	116	118	119	118	112	116	118	120	117	117	116	120	113	117	114	119	117	117	118	116	117	119	117	113	118	118	119	114	119	113	117	119	120	118	118	119	118	114	116	119	116	110	118	115	120	116	120	117	116	120	117	119	120	117	120	111	117	117	116	117	119	117	118	120	120	118	118	118	118	118	119	116	117	119	119	120	118	119	115	116	120	119	113	118	117	119	119	112	117	112	120	118	119	117	117	119	116	118	119	119	118	118	114	117	117	113	115	113	113	119	112	118	117	120	118	120	118	120	116	117.196	45
3	118	120	119	120	116	117	119	114	120	110	115	120	110	118	120	113	117	114	120	119	113	115	115	119	115	117	117	116	109	115	116	119	117	119	119	117	112	111	115	120	115	119	120	106	117	112	116	116	120	114	109	117	116	117	108	116	114	116	115	114	116	116	116	114	119	117	115	110	116	110	119	117	115	118	120	119	109	115	118	117	117	117	119	117	118	117	116	116	117	118	118	118	116	109	116	117	114	119	112	112	112	115	118	113	112	117	119	116	108	115	111	116	115	115	118	118	116	112	116	112	116	115	116	117	117	118	116	116	116	115	116	116	115	117	117	112	114	111	117	117	117	116	119	106	116	114	119	117	117	118	114	116	119	117	113	116	118	119	114	119	107	114	118	116	116	118	117	118	110	116	118	114	110	118	112	120	112	119	117	116	116	116	118	120	116	118	111	117	114	116	116	117	117	114	119	114	118	118	114	118	118	119	113	114	119	119	118	118	117	114	113	119	119	111	118	115	115	116	111	115	108	119	115	119	116	110	118	116	111	119	117	117	118	114	117	117	113	112	111	113	117	106	118	117	120	118	119	117	120	112	115.764	44
4	118	117	119	120	115	117	117	113	118	106	114	120	110	118	119	112	117	110	118	119	109	113	113	119	114	116	117	113	108	112	114	116	116	119	119	114	112	111	112	118	115	117	120	101	117	112	116	116	116	114	107	117	110	111	106	109	111	115	113	114	116	116	116	110	118	117	114	107	116	109	115	117	115	118	119	117	109	115	118	114	115	117	117	113	118	115	116	116	115	118	118	115	115	107	110	117	114	119	108	107	112	114	112	113	112	117	119	116	108	115	106	114	112	115	116	117	115	111	114	110	115	115	116	116	116	118	116	116	114	115	114	116	113	115	116	112	114	109	115	117	115	114	115	104	115	112	115	117	116	118	113	116	116	111	113	116	114	118	114	112	106	113	114	115	114	115	116	117	109	113	116	114	108	118	110	118	112	119	117	114	113	116	118	120	116	117	110	114	110	115	110	114	116	114	117	112	118	117	114	118	115	119	113	107	119	119	118	118	117	114	113	115	117	110	118	113	113	116	110	109	103	119	115	117	115	110	117	116	111	117	110	115	111	108	116	116	113	108	104	111	116	105	117	114	119	116	117	110	118	110	114.236	43
5	117	112	116	120	115	113	116	112	115	105	114	116	110	117	112	110	116	106	118	116	109	113	113	112	113	116	115	113	105	112	114	113	116	115	116	114	110	110	112	116	115	117	120	101	116	111	115	113	114	114	105	112	110	109	106	106	111	110	110	114	114	113	116	108	117	117	108	107	114	109	113	114	111	118	115	117	109	115	115	110	114	114	114	112	114	115	116	115	115	118	118	112	113	106	109	117	113	115	105	106	111	114	112	113	112	117	119	116	107	115	106	112	112	112	116	115	115	111	114	107	115	115	115	115	116	118	116	115	110	115	114	115	113	112	116	111	114	105	113	116	115	114	113	102	111	111	113	113	115	117	113	112	109	109	112	115	110	112	113	112	104	113	113	115	114	115	115	117	109	113	116	114	108	115	109	116	111	116	111	107	113	116	116	120	108	117	108	114	107	114	109	111	113	114	117	110	118	113	113	117	112	119	113	107	116	117	116	116	114	110	113	113	114	108	117	113	110	116	110	103	101	119	115	117	115	109	114	116	111	117	109	114	111	108	116	111	113	105	100	111	114	104	116	114	118	116	113	109	115	110	112.784	42
6	117	112	115	120	112	110	113	112	111	104	114	114	106	116	111	110	111	106	117	116	109	112	107	110	107	115	115	110	105	111	114	112	115	114	115	113	110	109	108	112	115	115	120	101	113	111	113	110	112	113	101	112	109	109	106	106	111	109	106	112	114	112	109	108	117	116	107	107	114	108	113	113	107	116	114	117	102	115	115	109	113	113	113	112	114	109	116	114	115	116	116	112	110	106	105	116	110	112	105	105	108	113	112	112	112	113	119	116	107	115	105	110	107	111	116	114	115	108	111	107	114	115	109	115	113	118	116	115	109	112	112	111	113	112	116	110	114	105	112	116	114	114	113	100	109	111	110	112	115	116	113	108	105	103	112	115	104	111	111	112	103	109	111	113	114	115	113	110	109	112	109	109	108	112	108	113	109	116	111	107	110	108	115	120	108	115	105	108	105	114	109	111	111	112	116	109	118	112	113	117	106	117	107	106	116	117	116	116	111	108	111	113	111	104	117	112	104	115	105	103	101	118	108	117	113	106	111	115	111	113	108	114	108	108	116	111	110	104	99	108	114	104	116	113	115	115	113	109	112	110	111.268	41
7	113	112	115	116	109	110	113	105	110	97	114	114	106	115	110	107	108	104	117	116	102	112	107	109	104	110	115	110	105	111	111	112	115	113	115	110	109	106	104	109	111	115	119	101	113	111	113	110	110	110	100	112	107	107	104	106	107	106	106	112	111	112	108	108	111	116	107	106	110	105	111	112	105	115	113	116	99	113	114	108	109	112	112	109	113	109	115	114	112	116	114	110	106	106	104	115	110	108	102	99	107	110	112	112	111	113	119	114	106	115	105	110	104	109	116	114	115	104	111	104	108	115	109	114	110	116	113	111	109	112	112	108	112	106	111	106	114	105	110	113	112	114	113	99	104	110	104	112	113	116	109	108	105	101	112	115	100	111	110	111	102	107	111	112	114	108	112	108	109	110	106	109	108	108	107	113	106	116	110	106	110	106	115	114	107	114	105	105	103	114	108	111	111	109	116	107	117	112	113	116	105	116	105	106	114	117	116	115	111	101	109	113	111	103	113	112	100	115	104	102	95	118	107	117	111	106	111	115	109	113	108	114	108	105	115	107	109	103	95	107	114	104	116	113	115	115	112	105	112	109	109.8	40
8	110	112	115	116	109	109	113	102	110	96	108	114	106	115	107	104	108	104	117	116	101	108	107	105	100	104	115	110	105	110	111	110	115	113	113	103	105	105	103	109	110	115	112	101	113	110	113	106	105	107	100	109	101	107	104	104	104	106	103	112	110	111	101	108	108	115	107	106	108	105	111	105	105	115	113	112	99	112	112	105	106	110	109	109	112	106	109	110	110	114	112	106	104	106	104	108	107	108	96	96	101	103	110	111	109	112	119	114	106	114	102	104	104	109	116	113	114	101	111	103	108	113	109	113	110	114	110	111	109	112	111	104	106	105	108	106	112	104	103	109	112	114	110	97	104	103	96	110	110	114	109	106	102	100	112	114	100	111	104	111	100	107	109	109	113	106	106	102	102	110	102	109	107	108	107	111	106	116	107	105	107	105	114	108	106	111	104	105	103	114	105	109	111	108	116	106	113	111	112	116	104	116	104	105	114	117	110	111	111	99	108	109	109	102	113	109	99	114	103	101	93	116	104	117	111	101	111	112	108	113	102	113	107	102	111	104	108	103	92	107	111	102	114	113	113	115	112	104	112	104	108.024	39
9	110	112	115	113	109	109	113	101	110	96	105	108	104	113	106	104	102	104	114	115	100	108	107	105	96	101	115	109	104	110	111	110	115	113	113	101	105	101	100	104	110	115	112	96	113	110	113	106	100	107	99	109	94	107	104	101	103	103	103	110	107	111	101	108	106	112	106	106	108	103	105	105	102	114	113	110	98	109	111	105	105	110	109	107	111	104	107	108	107	114	105	105	104	102	103	107	105	105	95	95	98	99	106	109	109	111	119	114	106	114	100	101	104	109	114	107	114	93	111	102	108	111	107	112	103	114	106	111	109	111	111	104	106	102	108	104	108	103	103	109	105	113	110	97	104	103	96	104	109	111	104	105	94	96	108	112	94	108	104	110	100	107	109	108	112	106	102	102	102	109	102	108	104	102	107	108	106	116	105	104	107	105	110	106	103	111	104	102	103	110	103	107	111	107	116	106	113	111	112	116	104	113	104	100	114	113	110	111	110	96	102	109	109	102	112	108	97	114	100	96	89	114	97	117	106	97	109	111	108	109	100	106	106	102	108	98	106	100	91	103	105	100	114	113	106	109	111	98	112	103	106.34	38
