#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	242000
1	50	1.0818181818181818	2618	242000
2	50	2.2987603305785123	5563	242000
3	50	3.3884297520661155	8200	242000
4	50	4.584297520661157	11094	242000
5	50	5.754545454545455	13926	242000
12	50	14.726446280991736	35638	242000
25	50	36.061570247933886	87269	242000

