#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	215000
1	50	0.5316279069767442	1143	215000
2	50	1.1674418604651162	2510	215000
3	50	1.7051162790697674	3666	215000
4	50	2.421860465116279	5207	215000
5	50	3.249767441860465	6987	215000
12	50	9.535813953488372	20502	215000
25	50	28.93906976744186	62219	215000

