#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	215000
1	50	1.2851162790697674	2763	215000
2	50	2.488372093023256	5350	215000
3	50	3.7762790697674418	8119	215000
4	50	5.0637209302325585	10887	215000
5	50	6.346511627906977	13645	215000
12	50	16.11953488372093	34657	215000
25	50	37.98046511627907	81658	215000

