#srv_dead	#srv	%fail	#fail	#requests
1	500	0.04575221238938053	1034	2260000
2	500	0.095	2147	2260000
3	500	0.1416371681415929	3201	2260000
4	500	0.19017699115044248	4298	2260000
5	500	0.24150442477876105	5458	2260000
6	500	0.2914159292035398	6586	2260000
7	500	0.3400442477876106	7685	2260000
8	500	0.38013274336283187	8591	2260000
9	500	0.4306194690265487	9732	2260000
10	500	0.4903982300884956	11083	2260000
11	500	0.531504424778761	12012	2260000
12	500	0.5863274336283186	13251	2260000
13	500	0.6392920353982301	14448	2260000
14	500	0.6796902654867256	15361	2260000
15	500	0.7358407079646018	16630	2260000
16	500	0.8004867256637168	18091	2260000
17	500	0.83929203539823	18968	2260000
18	500	0.9105752212389381	20579	2260000
19	500	0.9529203539823009	21536	2260000
20	500	1.026858407079646	23207	2260000
21	500	1.0612389380530973	23984	2260000
22	500	1.1163716814159292	25230	2260000
23	500	1.1646017699115043	26320	2260000
24	500	1.2200442477876106	27573	2260000
25	500	1.2813716814159293	28959	2260000
26	500	1.3433185840707964	30359	2260000
27	500	1.3957079646017698	31543	2260000
28	500	1.4696902654867257	33215	2260000
29	500	1.5209734513274336	34374	2260000
30	500	1.5587610619469026	35228	2260000
31	500	1.6188495575221238	36586	2260000
32	500	1.7045132743362832	38522	2260000
33	500	1.7565486725663717	39698	2260000
34	500	1.7985840707964602	40648	2260000
35	500	1.8609734513274336	42058	2260000
36	500	1.9253982300884955	43514	2260000
37	500	1.9776548672566372	44695	2260000
38	500	2.060221238938053	46561	2260000
39	500	2.118716814159292	47883	2260000
40	500	2.1830530973451325	49337	2260000
41	500	2.229203539823009	50380	2260000
42	500	2.2644690265486727	51177	2260000
43	500	2.349070796460177	53089	2260000
44	500	2.408628318584071	54435	2260000
45	500	2.4901769911504426	56278	2260000
46	500	2.5667699115044247	58009	2260000
47	500	2.6035840707964604	58841	2260000
48	500	2.646150442477876	59803	2260000
49	500	2.7408407079646016	61943	2260000
50	500	2.788008849557522	63009	2260000
51	500	2.8536725663716815	64493	2260000
52	500	2.9345575221238938	66321	2260000
53	500	2.992522123893805	67631	2260000
54	500	3.0820353982300883	69654	2260000
55	500	3.154646017699115	71295	2260000
56	500	3.2142477876106197	72642	2260000
57	500	3.2596017699115043	73667	2260000
58	500	3.321371681415929	75063	2260000
59	500	3.425	77405	2260000
60	500	3.484070796460177	78740	2260000
61	500	3.5550884955752213	80345	2260000
62	500	3.635	82151	2260000
63	500	3.711150442477876	83872	2260000
64	500	3.7556637168141593	84878	2260000
65	500	3.8238938053097344	86420	2260000
66	500	3.9365929203539824	88967	2260000
67	500	3.993805309734513	90260	2260000
68	500	4.0843362831858405	92306	2260000
69	500	4.14504424778761	93678	2260000
70	500	4.200309734513274	94927	2260000
71	500	4.305486725663717	97304	2260000
72	500	4.393628318584071	99296	2260000
73	500	4.464203539823009	100891	2260000
74	500	4.497212389380531	101637	2260000
75	500	4.604867256637168	104070	2260000
76	500	4.691150442477876	106020	2260000
77	500	4.741548672566371	107159	2260000
78	500	4.839159292035398	109365	2260000
79	500	4.901592920353982	110776	2260000
80	500	4.959115044247787	112076	2260000
81	500	5.113407079646017	115563	2260000
82	500	5.12575221238938	115842	2260000
83	500	5.229513274336283	118187	2260000
84	500	5.295796460176991	119685	2260000
85	500	5.405840707964602	122172	2260000
86	500	5.491991150442478	124119	2260000
87	500	5.578008849557522	126063	2260000
88	500	5.672654867256637	128202	2260000
89	500	5.706283185840708	128962	2260000
90	500	5.812212389380531	131356	2260000
91	500	5.896991150442478	133272	2260000
92	500	6.024159292035399	136146	2260000
93	500	6.0639380530973455	137045	2260000
94	500	6.150530973451327	139002	2260000
95	500	6.237035398230089	140957	2260000
96	500	6.3173451327433625	142772	2260000
97	500	6.4015486725663715	144675	2260000
98	500	6.495398230088496	146796	2260000
99	500	6.603008849557522	149228	2260000
100	500	6.652389380530973	150344	2260000
101	500	6.774646017699115	153107	2260000
102	500	6.857920353982301	154989	2260000
103	500	6.995929203539823	158108	2260000
104	500	7.054911504424779	159441	2260000
105	500	7.156017699115044	161726	2260000
106	500	7.263274336283186	164150	2260000
107	500	7.293185840707965	164826	2260000
108	500	7.388407079646018	166978	2260000
109	500	7.526858407079646	170107	2260000
110	500	7.621592920353982	172248	2260000
111	500	7.73358407079646	174779	2260000
112	500	7.767345132743363	175542	2260000
113	500	7.89429203539823	178411	2260000
114	500	7.97358407079646	180203	2260000
115	500	8.08929203539823	182818	2260000
116	500	8.120663716814159	183527	2260000
117	500	8.243539823008849	186304	2260000
118	500	8.358318584070796	188898	2260000
119	500	8.461814159292036	191237	2260000
120	500	8.532964601769912	192845	2260000
121	500	8.636327433628319	195181	2260000
122	500	8.69287610619469	196459	2260000
123	500	8.818849557522125	199306	2260000
124	500	8.939734513274336	202038	2260000
125	500	9.077345132743362	205148	2260000
166	500	13.671858407079647	308984	2260000
250	500	26.286858407079645	594083	2260000

