# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	84	84	84	84	83	75	83	83	84	76	84	84	76	84	84	84	82	84	84	84	83	82	84	84	81	81	84	84	83	83	83	83	83	83	84	72	83	81	84	84	76	75	81	76	84	72	84	82	81.94	28
2	83	82	82	84	81	82	74	74	83	83	84	76	84	84	66	82	76	84	82	84	84	84	80	79	83	83	68	81	84	84	83	81	81	81	83	83	75	72	81	81	75	84	76	72	81	70	84	71	84	78	79.92	27
3	83	82	73	82	81	82	74	74	74	83	81	76	76	82	66	82	76	84	78	84	76	72	69	79	82	74	68	81	84	82	81	81	81	81	74	81	75	71	81	81	73	84	63	60	81	70	82	71	84	78	77.46	26
4	75	82	73	80	80	82	74	74	72	83	78	76	76	73	66	73	66	75	77	84	76	72	69	78	73	74	68	78	83	81	81	80	81	81	74	81	66	71	69	81	73	75	63	59	81	68	80	70	81	78	75.28	25
5	75	82	72	80	71	78	74	74	72	83	75	76	76	73	66	73	65	75	77	84	76	63	69	78	73	74	68	78	82	81	72	80	80	81	64	81	62	71	68	80	62	74	53	55	70	68	80	70	80	78	73.44	24
6	65	80	72	66	60	77	74	74	67	83	75	75	76	70	66	73	65	66	68	84	76	62	69	69	73	74	68	64	79	80	72	80	66	81	61	81	62	71	68	77	60	74	52	55	69	67	80	70	80	69	70.9	23
7	65	76	66	56	59	77	73	60	67	80	75	73	76	70	66	70	65	59	67	72	74	62	69	68	70	71	68	61	79	77	62	70	66	81	61	78	58	71	66	77	60	73	51	54	69	67	80	61	80	69	68.5	22
8	65	76	66	52	59	77	72	59	67	71	75	58	75	58	66	70	65	59	67	72	74	52	69	67	66	61	64	61	70	76	62	70	66	77	61	65	57	68	66	75	60	70	51	53	69	67	79	61	80	55	66.02	21
9	59	76	62	52	59	74	72	58	53	71	75	58	75	58	66	67	60	58	62	63	74	48	69	66	62	61	51	61	70	71	62	60	65	64	61	52	57	68	66	75	59	65	48	53	69	67	76	58	80	52	63.36	20
10	58	66	49	52	59	64	72	58	53	71	74	58	75	57	66	64	60	58	60	63	72	41	69	61	45	59	51	61	70	70	62	59	65	62	57	52	57	68	57	75	59	65	46	42	69	62	76	58	80	46	61.06	19
11	52	62	49	48	56	63	72	47	53	67	74	58	75	57	66	64	60	54	60	60	71	37	69	58	45	59	48	49	60	69	57	47	64	58	57	52	42	65	57	75	55	62	46	34	56	61	76	54	71	46	57.94	18
12	52	62	49	48	56	49	72	47	53	67	64	58	75	57	66	59	59	54	54	60	71	37	69	58	45	59	47	49	60	69	57	47	54	58	57	48	41	61	50	64	54	62	46	34	55	61	76	43	71	46	56.2	17
13	52	52	49	48	56	49	68	47	40	50	64	58	75	57	53	59	59	53	54	59	71	36	68	58	45	47	47	48	59	69	57	47	54	57	57	42	26	57	50	64	49	58	46	29	55	58	75	30	66	46	53.46	16
14	52	52	49	47	56	44	68	35	40	50	64	57	69	54	53	59	59	53	54	59	71	35	68	58	40	43	46	48	42	69	54	40	51	56	57	28	26	47	50	63	49	57	46	15	44	58	75	30	63	33	50.72	15
15	39	46	49	46	56	44	65	35	40	36	64	54	66	40	51	58	59	51	40	55	70	30	58	54	40	42	46	48	38	69	52	34	51	56	45	28	26	41	42	63	49	57	46	15	40	58	64	26	59	33	47.48	14
16	34	45	49	46	41	44	50	33	28	36	51	54	66	40	45	47	59	34	39	55	70	30	58	54	34	42	46	48	33	58	52	30	51	45	38	27	26	41	30	52	49	57	46	15	40	58	64	26	58	25	43.98	13
17	33	45	49	46	39	44	38	25	28	36	51	54	52	39	45	46	59	34	39	55	70	30	58	54	34	41	46	48	33	58	51	30	41	45	38	26	26	41	30	52	49	57	46	15	33	45	54	26	44	24	42.04	12
18	33	44	48	46	38	30	38	25	28	36	51	43	50	39	44	28	43	33	26	51	70	30	58	54	33	41	34	48	33	47	51	30	41	45	35	12	25	41	30	52	49	57	46	15	33	45	49	26	36	24	39.28	11
19	33	44	48	40	38	30	35	25	28	36	34	43	44	39	31	27	43	19	20	50	55	30	57	37	33	25	34	45	18	31	45	30	41	45	34	8	21	26	30	52	48	57	46	15	19	30	49	26	36	23	35.06	10
20	33	43	47	34	38	29	35	19	23	31	30	43	36	39	31	27	30	11	20	50	55	30	57	25	33	25	34	41	12	31	44	24	41	34	33	8	21	26	30	52	48	56	33	14	19	30	49	18	21	23	32.32	9
21	15	43	47	34	38	25	35	19	20	30	29	42	35	35	31	27	26	1	20	44	55	30	57	25	33	25	30	29	12	31	44	24	28	34	17	8	21	26	30	46	47	56	32	14	18	29	35	17	15	23	29.74	8
22	15	27	47	20	33	8	19	19	19	25	29	41	21	35	22	18	26	1	1	43	54	16	43	25	33	16	29	29	12	24	36	24	28	34	7	1	21	25	30	40	47	50	25	14	18	29	30	17	15	23	25.28	7
23	11	27	41	20	32	8	19	19	18	9	28	41	20	35	18	1	17	1	0	42	54	8	40	25	33	16	29	28	12	24	36	23	28	25	7	1	21	24	30	40	47	36	25	14	12	15	12	16	1	22	22.22	6
