# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	84	84	84	83	84	84	84	84	84	83	82	84	83	84	83	84	84	84	84	84	82	84	83	83	84	83	84	83	84	84	84	82	83	84	84	79	82	83	82	82	84	84	84	83	83	83	80	84	83.32	28
2	83	84	84	83	83	83	84	82	79	84	84	78	82	84	81	84	83	84	83	84	84	83	82	84	83	83	82	82	83	83	80	84	82	82	83	84	84	79	78	78	80	82	82	82	84	83	83	83	75	83	82.32	27
3	82	84	84	82	83	83	84	79	77	83	84	76	82	84	80	84	83	84	82	84	79	82	82	84	83	83	82	82	82	78	80	84	82	81	83	84	84	79	78	78	80	82	82	82	83	80	83	83	71	82	81.64	26
4	80	84	83	78	83	83	79	79	77	79	83	75	82	84	80	84	80	84	81	81	78	82	81	79	83	83	82	77	79	78	77	83	82	81	83	81	83	79	78	78	80	82	82	82	82	80	83	81	71	82	80.62	25
5	75	84	83	76	83	79	77	79	77	77	77	74	82	83	80	84	80	79	81	75	77	82	81	75	83	83	82	74	73	78	75	80	82	81	83	79	78	75	78	74	77	82	82	80	81	80	83	81	68	78	79.0	24
6	75	82	83	76	82	79	74	78	76	75	76	67	80	83	80	82	80	79	80	75	72	82	80	72	83	83	81	74	72	78	69	80	79	81	82	79	78	74	78	73	77	81	81	74	81	76	83	81	68	77	77.82	23
7	71	82	83	76	75	74	73	78	76	74	76	67	80	83	80	78	77	79	75	75	65	78	80	70	83	82	76	72	69	76	69	74	78	80	82	78	78	69	78	72	75	81	81	73	77	70	83	81	68	76	76.12	22
8	68	82	82	76	75	74	72	73	71	74	76	66	75	80	79	78	77	73	75	71	65	78	80	64	83	80	73	67	69	75	67	74	78	80	82	71	74	66	77	72	73	81	80	73	77	70	81	81	68	76	74.64	21
9	63	81	82	74	75	74	72	72	70	72	74	66	74	76	79	78	75	71	75	71	62	70	80	64	82	80	71	63	69	75	66	74	72	79	80	71	72	66	77	69	73	80	78	73	71	68	81	79	65	71	73.1	20
10	55	81	80	74	73	73	72	72	68	72	68	65	73	75	79	77	74	71	75	68	62	62	79	60	77	79	71	63	66	74	59	74	68	78	80	71	71	64	73	65	73	78	76	73	71	62	80	79	64	71	71.36	19
11	50	79	80	73	73	67	71	69	68	65	59	65	69	75	74	76	73	64	74	66	62	62	79	60	74	79	71	63	60	72	59	74	68	78	80	70	71	64	70	64	73	76	76	70	69	62	80	77	63	68	69.68	18
12	46	74	77	71	73	67	71	66	67	60	59	65	66	72	74	71	68	64	74	66	62	53	79	60	73	79	71	63	54	72	59	73	68	78	73	69	71	64	68	59	73	75	76	69	67	62	80	77	63	61	68.04	17
13	46	73	73	61	73	66	71	62	60	60	59	65	66	68	73	67	65	62	71	66	58	50	73	60	69	79	71	61	51	71	50	73	68	75	73	67	69	62	68	59	73	75	73	68	67	59	80	77	63	58	66.14	16
14	41	71	72	60	73	63	71	62	60	49	56	53	66	68	71	66	65	53	70	63	58	46	68	60	69	79	70	50	51	68	50	70	67	68	73	65	69	62	63	55	71	68	73	65	63	58	77	77	62	58	63.72	15
15	40	68	72	58	72	63	70	61	59	49	53	53	64	68	71	59	54	52	64	60	57	46	64	57	69	78	67	50	47	65	50	70	65	62	65	61	68	62	56	46	70	68	73	61	63	53	77	72	62	58	61.44	14
16	40	66	72	57	72	63	70	57	59	45	52	52	63	68	65	59	54	51	64	57	51	45	63	56	69	75	66	47	44	65	50	68	62	62	64	61	68	62	55	40	69	64	68	61	53	47	71	66	61	54	59.46	13
17	40	61	67	53	70	62	68	57	57	44	52	51	63	67	63	59	54	51	60	47	46	41	63	56	63	71	63	37	44	61	49	66	50	56	59	61	68	56	55	27	67	59	68	56	53	47	71	62	61	54	56.72	12
18	33	58	67	53	67	58	66	56	56	44	49	51	62	67	55	54	45	50	57	47	46	41	63	52	63	70	63	33	44	61	46	65	46	49	54	61	59	55	52	22	58	53	66	56	52	45	71	62	58	44	54.1	11
19	32	58	60	48	67	58	56	52	50	43	49	50	62	58	48	53	34	50	57	47	40	41	62	52	62	67	63	27	44	61	45	65	46	49	50	55	58	51	52	22	54	53	66	45	41	45	70	57	57	43	51.5	10
20	27	57	60	42	62	57	55	40	39	39	44	46	54	56	40	48	33	49	57	33	31	33	58	51	62	58	63	27	43	51	41	61	43	38	49	46	53	51	46	21	54	53	63	44	30	42	64	57	57	43	47.42	9
21	26	53	60	42	61	51	45	39	39	31	34	38	54	51	25	48	33	41	56	32	30	31	49	51	62	53	61	27	37	51	36	58	43	37	48	41	46	43	40	21	49	40	62	44	29	42	61	57	48	43	43.98	8
22	25	52	53	42	49	50	39	39	37	19	34	34	54	51	25	48	32	41	43	32	29	30	49	46	58	43	61	9	31	50	27	52	27	37	35	41	37	31	40	21	47	35	61	44	29	41	61	54	45	42	40.24	7
23	24	52	43	42	49	50	39	39	36	11	33	34	54	51	18	45	30	36	30	32	12	28	49	33	58	43	55	8	30	47	26	52	27	37	34	35	36	24	40	20	32	29	57	32	19	40	54	43	37	41	36.52	6
24	21	52	42	39	49	44	26	32	21	11	16	32	51	48	12	38	29	36	30	21	11	28	45	16	57	38	41	7	30	34	26	42	26	24	28	35	35	22	40	20	17	29	44	32	11	26	51	31	32	41	31.38	5
25	21	45	36	23	36	43	26	32	20	10	16	17	39	37	4	38	29	32	14	12	10	27	44	9	46	33	26	7	30	28	20	41	24	18	28	34	35	21	27	20	17	29	37	30	4	26	42	22	32	28	26.5	4
26	5	36	20	23	33	34	20	23	15	10	15	12	38	28	4	37	25	28	14	10	8	11	39	8	40	32	25	6	30	27	14	26	24	11	26	26	20	20	20	18	9	26	34	30	4	25	35	13	20	28	21.7	3
27	2	20	20	5	26	26	17	7	14	3	15	0	25	28	3	27	19	27	9	3	2	11	22	8	25	31	7	6	27	10	12	26	18	11	26	25	0	20	19	13	8	19	34	28	3	25	35	6	13	28	16.28	2
28	2	0	18	4	20	20	11	7	7	2	7	0	19	12	1	18	19	17	7	0	0	11	4	1	7	17	7	3	11	3	1	18	8	11	20	18	0	2	1	12	7	1	19	20	2	18	19	4	12	11	9.18	1
