#srv_dead	#srv	%fail	#fail	#requests
1	500	0.16323008849557522	3689	2260000
2	500	0.2888053097345133	6527	2260000
3	500	0.4180088495575221	9447	2260000
4	500	0.598716814159292	13531	2260000
5	500	0.7468141592920354	16878	2260000
6	500	0.8836283185840708	19970	2260000
7	500	1.0337610619469026	23363	2260000
8	500	1.2003539823008849	27128	2260000
9	500	1.3542477876106194	30606	2260000
10	500	1.5095132743362831	34115	2260000
11	500	1.653362831858407	37366	2260000
12	500	1.8030530973451326	40749	2260000
13	500	2.0058407079646017	45332	2260000
14	500	2.0406637168141595	46119	2260000
15	500	2.243761061946903	50709	2260000
16	500	2.381061946902655	53812	2260000
17	500	2.544159292035398	57498	2260000
18	500	2.735353982300885	61819	2260000
19	500	2.8066814159292037	63431	2260000
20	500	3.0498672566371683	68927	2260000
21	500	3.1353982300884957	70860	2260000
22	500	3.291637168141593	74391	2260000
23	500	3.4543362831858406	78068	2260000
24	500	3.662699115044248	82777	2260000
25	500	3.8027433628318583	85942	2260000
26	500	3.9898230088495574	90170	2260000
27	500	4.115929203539823	93020	2260000
28	500	4.247477876106195	95993	2260000
29	500	4.473230088495575	101095	2260000
30	500	4.601283185840708	103989	2260000
31	500	4.648318584070797	105052	2260000
32	500	4.915486725663717	111090	2260000
33	500	4.9679646017699115	112276	2260000
34	500	5.198982300884956	117497	2260000
35	500	5.282920353982301	119394	2260000
36	500	5.5126991150442475	124587	2260000
37	500	5.612566371681416	126844	2260000
38	500	5.801991150442478	131125	2260000
39	500	5.95641592920354	134615	2260000
40	500	6.005044247787611	135714	2260000
41	500	6.309026548672566	142584	2260000
42	500	6.383982300884956	144278	2260000
43	500	6.53429203539823	147675	2260000
44	500	6.66712389380531	150677	2260000
45	500	6.846194690265487	154724	2260000
46	500	7.073008849557522	159850	2260000
47	500	7.164513274336283	161918	2260000
48	500	7.331769911504424	165698	2260000
49	500	7.49712389380531	169435	2260000
50	500	7.6711504424778765	173368	2260000
51	500	7.86004424778761	177637	2260000
52	500	7.9091150442477876	178746	2260000
53	500	8.047566371681416	181875	2260000
54	500	8.23137168141593	186029	2260000
55	500	8.439513274336283	190733	2260000
56	500	8.52141592920354	192584	2260000
57	500	8.724070796460177	197164	2260000
58	500	8.95650442477876	202417	2260000
59	500	9.056061946902656	204667	2260000
60	500	9.205265486725663	208039	2260000
61	500	9.274336283185841	209600	2260000
62	500	9.513185840707965	214998	2260000
63	500	9.712256637168142	219497	2260000
64	500	9.969159292035398	225303	2260000
65	500	10.140796460176992	229182	2260000
66	500	10.145132743362831	229280	2260000
67	500	10.370884955752212	234382	2260000
68	500	10.402566371681417	235098	2260000
69	500	10.676769911504424	241295	2260000
70	500	10.816814159292035	244460	2260000
71	500	10.951504424778761	247504	2260000
72	500	11.139424778761063	251751	2260000
73	500	11.288407079646017	255118	2260000
74	500	11.546637168141594	260954	2260000
75	500	11.687079646017699	264128	2260000
76	500	11.765796460176992	265907	2260000
77	500	11.984690265486726	270854	2260000
78	500	12.14358407079646	274445	2260000
79	500	12.316725663716815	278358	2260000
80	500	12.507477876106195	282669	2260000
81	500	12.589026548672566	284512	2260000
82	500	12.802522123893805	289337	2260000
83	500	12.98362831858407	293430	2260000
84	500	13.152610619469026	297249	2260000
85	500	13.258407079646018	299640	2260000
86	500	13.485442477876106	304771	2260000
87	500	13.696238938053098	309535	2260000
88	500	13.789646017699114	311646	2260000
89	500	13.97287610619469	315787	2260000
90	500	14.250132743362832	322053	2260000
91	500	14.331283185840707	323887	2260000
92	500	14.457477876106195	326739	2260000
93	500	14.529557522123893	328368	2260000
94	500	14.814557522123893	334809	2260000
95	500	14.897433628318584	336682	2260000
96	500	15.19783185840708	343471	2260000
97	500	15.289115044247788	345534	2260000
98	500	15.376814159292035	347516	2260000
99	500	15.654690265486726	353796	2260000
100	500	15.869734513274336	358656	2260000
101	500	16.03305309734513	362347	2260000
102	500	16.16300884955752	365284	2260000
103	500	16.113362831858407	364162	2260000
104	500	16.51154867256637	373161	2260000
105	500	16.685353982300885	377089	2260000
106	500	16.729469026548674	378086	2260000
107	500	16.901858407079647	381982	2260000
108	500	17.026061946902654	384789	2260000
109	500	17.251637168141592	389887	2260000
110	500	17.507477876106194	395669	2260000
111	500	17.57659292035398	397231	2260000
112	500	17.72716814159292	400634	2260000
113	500	18.00924778761062	407009	2260000
114	500	18.075884955752212	408515	2260000
115	500	18.271946902654868	412946	2260000
116	500	18.416814159292034	416220	2260000
117	500	18.534557522123894	418881	2260000
118	500	18.815221238938054	425224	2260000
119	500	18.998141592920355	429358	2260000
120	500	19.166946902654868	433173	2260000
121	500	19.343805309734513	437170	2260000
122	500	19.580309734513275	442515	2260000
123	500	19.739026548672566	446102	2260000
124	500	19.816017699115044	447842	2260000
125	500	19.92358407079646	450273	2260000
166	500	27.183761061946903	614353	2260000
250	500	43.35256637168142	979768	2260000

