#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	215000
1	50	1.2953488372093023	2785	215000
2	50	2.5916279069767443	5572	215000
3	50	4.014883720930232	8632	215000
4	50	5.35953488372093	11523	215000
5	50	6.6683720930232555	14337	215000
12	50	16.868837209302324	36268	215000
25	50	39.40093023255814	84712	215000

