#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	244000
1	50	1.1934426229508197	2912	244000
2	50	2.332377049180328	5691	244000
3	50	3.668032786885246	8950	244000
4	50	4.773360655737705	11647	244000
5	50	5.958606557377049	14539	244000
12	50	15.589754098360656	38039	244000
25	50	37.58032786885246	91696	244000

