#srv_dead	#srv	%fail	#fail	#requests
1	496	0.0985929648241206	1962	1990000
2	496	0.22105527638190955	4399	1990000
3	496	0.32819095477386934	6531	1990000
4	496	0.44326633165829143	8821	1990000
5	496	0.5472361809045226	10890	1990000
6	496	0.6874371859296482	13680	1990000
7	496	0.7730150753768844	15383	1990000
8	496	0.8752261306532664	17417	1990000
9	496	1.0092462311557788	20084	1990000
10	496	1.1187939698492462	22264	1990000
11	496	1.2425125628140703	24726	1990000
12	496	1.3430150753768844	26726	1990000
13	496	1.4403015075376884	28662	1990000
14	496	1.5355778894472363	30558	1990000
15	496	1.6871356783919598	33574	1990000
16	496	1.8180402010050252	36179	1990000
17	496	1.9090452261306532	37990	1990000
18	496	2.0405527638190954	40607	1990000
19	496	2.1441708542713567	42669	1990000
20	496	2.260603015075377	44986	1990000
21	496	2.402311557788945	47806	1990000
22	496	2.4941708542713568	49634	1990000
23	496	2.60321608040201	51804	1990000
24	496	2.7273366834170854	54274	1990000
25	496	2.8420603015075376	56557	1990000
26	496	2.999246231155779	59685	1990000
27	496	3.090653266331658	61504	1990000
28	496	3.1761809045226133	63206	1990000
29	496	3.3449748743718595	66565	1990000
30	496	3.5001507537688443	69653	1990000
31	496	3.5746231155778894	71135	1990000
32	496	3.6586934673366835	72808	1990000
33	496	3.802613065326633	75672	1990000
34	496	3.9120100502512565	77849	1990000
35	496	4.03572864321608	80311	1990000
36	496	4.182663316582914	83235	1990000
37	496	4.275979899497488	85092	1990000
38	496	4.399045226130653	87541	1990000
39	496	4.522311557788945	89994	1990000
40	496	4.623517587939698	92008	1990000
41	496	4.7546733668341705	94618	1990000
42	496	4.883618090452261	97184	1990000
43	496	5.004924623115578	99598	1990000
44	496	5.140904522613066	102304	1990000
45	496	5.2212060301507535	103902	1990000
46	496	5.375276381909548	106968	1990000
47	496	5.471256281407035	108878	1990000
48	496	5.6420100502512565	112276	1990000
49	496	5.729597989949749	114019	1990000
50	496	5.864020100502513	116694	1990000
51	496	6.020552763819095	119809	1990000
52	496	6.113517587939699	121659	1990000
53	496	6.243417085427136	124244	1990000
54	496	6.351809045226131	126401	1990000
55	496	6.492613065326633	129203	1990000
56	496	6.615175879396985	131642	1990000
57	496	6.733115577889447	133989	1990000
58	496	6.89251256281407	137161	1990000
59	496	6.988442211055276	139070	1990000
60	496	7.15035175879397	142292	1990000
61	496	7.2551256281407035	144377	1990000
62	496	7.341356783919598	146093	1990000
63	496	7.526030150753769	149768	1990000
64	496	7.617939698492462	151597	1990000
65	496	7.776030150753769	154743	1990000
66	496	7.941708542713568	158040	1990000
67	496	7.990904522613065	159019	1990000
68	496	8.168592964824121	162555	1990000
69	496	8.23643216080402	163905	1990000
70	496	8.36	166364	1990000
71	496	8.51964824120603	169541	1990000
72	496	8.701959798994976	173169	1990000
73	496	8.772814070351759	174579	1990000
74	496	8.895025125628141	177011	1990000
75	496	9.045326633165828	180002	1990000
76	496	9.203718592964824	183154	1990000
77	496	9.329095477386934	185649	1990000
78	496	9.48326633165829	188717	1990000
79	496	9.59537688442211	190948	1990000
80	496	9.70964824120603	193222	1990000
81	496	9.876633165829146	196545	1990000
82	496	9.997638190954774	198953	1990000
83	496	10.103115577889447	201052	1990000
84	496	10.235577889447237	203688	1990000
85	496	10.41894472361809	207337	1990000
86	496	10.485025125628141	208652	1990000
87	496	10.676532663316584	212463	1990000
88	496	10.80145728643216	214949	1990000
89	496	10.870502512562814	216323	1990000
90	496	11.02673366834171	219432	1990000
91	496	11.206582914572865	223011	1990000
92	496	11.361809045226131	226100	1990000
93	496	11.512462311557789	229098	1990000
94	496	11.5921608040201	230684	1990000
95	496	11.698442211055276	232799	1990000
96	496	11.912613065326633	237061	1990000
97	496	11.986281407035175	238527	1990000
98	496	12.17	242183	1990000
99	496	12.327336683417085	245314	1990000
100	496	12.463015075376884	248014	1990000
101	496	12.651206030150753	251759	1990000
102	496	12.73211055276382	253369	1990000
103	496	12.863869346733669	255991	1990000
104	496	13.040452261306532	259505	1990000
105	496	13.099899497487437	260688	1990000
106	496	13.329798994974874	265263	1990000
107	496	13.38678391959799	266397	1990000
108	496	13.493718592964823	268525	1990000
109	496	13.662110552763819	271876	1990000
110	496	13.875125628140703	276115	1990000
111	496	13.987638190954774	278354	1990000
112	496	14.12005025125628	280989	1990000
113	496	14.276281407035176	284098	1990000
114	496	14.385778894472361	286277	1990000
115	496	14.609949748743718	290738	1990000
116	496	14.784773869346735	294217	1990000
117	496	14.867638190954773	295866	1990000
118	496	14.972562814070352	297954	1990000
119	496	15.137286432160804	301232	1990000
120	496	15.326532663316582	304998	1990000
121	496	15.47040201005025	307861	1990000
122	496	15.622814070351758	310894	1990000
123	496	15.704974874371858	312529	1990000
124	496	15.823567839195979	314889	1990000
165	496	22.210402010050252	441987	1990000
248	496	36.71989949748744	730726	1990000

