# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	84	84	80	84	83	80	77	84	83	84	84	84	84	84	84	83	84	84	83	80	83	84	84	83	83	80	84	83	84	77	83	84	83	84	83	83	77	83	83	83	77	84	84	84	84	83	83	83	82.76	28
2	80	84	83	77	80	83	83	80	77	84	81	84	84	84	83	80	77	83	80	82	83	80	79	84	83	83	82	79	84	82	83	77	83	83	83	83	83	83	77	83	82	82	76	84	81	83	84	76	82	82	81.56	27
3	80	84	82	77	80	82	83	79	76	84	81	84	82	84	82	79	77	80	80	82	83	78	76	84	83	83	82	79	80	82	83	76	83	83	79	79	83	83	77	83	81	82	74	80	81	83	80	71	82	82	80.66	26
4	80	84	82	77	80	82	83	79	74	83	81	84	82	84	81	79	77	78	79	78	83	78	76	83	83	82	81	74	80	79	83	75	83	83	74	79	82	83	74	82	80	81	74	80	80	83	79	68	82	82	79.86	25
5	77	84	82	77	79	82	82	70	66	83	79	80	82	83	77	79	77	78	79	74	82	77	76	83	83	82	71	74	80	79	78	71	83	83	74	79	82	83	74	81	80	81	74	80	79	74	79	68	82	82	78.48	24
6	75	84	81	76	79	80	82	69	65	82	72	79	82	75	77	76	74	77	70	74	81	69	74	80	82	80	63	72	80	79	77	70	83	82	74	79	82	83	73	74	77	81	73	80	79	74	78	68	78	81	76.7	23
7	74	83	81	73	78	80	79	63	65	82	72	79	82	75	76	76	69	77	69	71	77	69	74	80	82	76	62	71	77	79	77	70	82	81	73	79	76	83	68	74	72	80	66	72	78	72	78	66	78	81	75.14	22
8	72	79	81	72	77	76	79	62	57	81	71	74	73	74	74	75	67	68	69	71	75	68	74	74	79	70	62	70	75	78	76	69	78	81	73	76	76	82	67	68	72	80	63	71	76	71	77	66	78	78	73.1	21
9	71	79	80	72	76	74	79	58	57	79	70	74	73	73	74	75	65	67	69	69	75	67	74	74	79	66	61	70	64	78	76	68	74	74	72	75	73	80	63	68	72	80	63	71	73	68	76	65	78	78	71.78	20
10	64	79	80	71	75	74	72	58	57	78	70	73	72	73	73	73	65	67	67	63	74	63	73	73	78	66	60	70	63	74	75	62	74	74	72	75	73	79	62	68	67	80	63	68	63	68	74	59	78	77	70.18	19
11	63	79	76	69	75	73	71	47	54	78	69	73	71	73	71	73	61	61	67	55	74	63	73	72	78	66	59	69	63	74	65	57	71	68	72	74	71	79	62	67	66	80	63	67	62	67	73	51	69	75	68.18	18
12	63	78	76	68	74	73	71	46	54	77	69	70	71	68	70	67	61	59	66	54	74	62	73	69	78	66	59	63	62	68	64	45	70	68	72	74	69	79	62	67	56	80	62	61	62	67	72	50	67	72	66.56	17
13	63	76	72	67	74	73	69	30	54	77	68	69	70	68	70	66	59	57	65	53	73	59	64	68	74	66	58	62	62	66	64	45	58	68	72	64	65	77	61	64	55	80	58	59	62	61	62	50	66	71	64.28	16
14	53	76	71	63	74	73	63	30	52	70	68	62	64	67	70	61	58	47	61	52	68	59	64	67	70	63	54	62	62	65	64	44	54	67	72	57	62	73	61	64	55	79	49	51	50	60	59	47	59	71	61.34	15
15	53	75	67	63	74	72	63	29	49	69	65	62	55	66	62	61	58	46	58	45	63	59	63	66	69	62	51	62	57	65	64	44	53	67	70	57	60	73	58	64	54	77	35	47	48	59	59	42	58	69	59.34	14
16	53	75	66	61	74	72	57	25	48	69	62	62	54	61	55	61	58	46	58	41	63	55	56	64	69	62	47	61	52	63	60	44	52	67	59	57	58	61	58	62	39	77	29	47	47	58	59	42	58	58	56.84	13
17	52	73	65	61	74	72	49	23	44	63	62	62	49	59	54	61	56	42	55	40	60	52	51	63	67	46	42	58	52	52	57	27	51	64	56	57	47	58	58	62	39	71	28	47	43	57	58	42	54	52	53.74	12
18	52	70	65	61	74	72	43	21	40	62	62	60	40	58	49	61	55	40	55	37	60	52	41	62	60	44	42	58	43	51	54	26	45	63	52	55	37	58	58	49	38	71	26	38	35	57	49	39	52	48	50.8	11
19	51	68	57	60	73	69	43	16	39	60	60	56	36	57	35	54	55	39	55	31	48	50	39	52	52	44	42	57	43	48	54	26	43	62	41	54	21	58	54	44	36	60	21	37	33	48	49	26	52	47	47.1	10
20	40	67	57	60	73	58	42	16	32	56	50	56	36	54	35	54	53	39	55	30	47	50	37	52	50	42	41	52	37	48	45	25	43	59	38	51	12	57	45	43	18	57	17	37	32	47	48	18	49	47	44.14	9
21	39	67	56	53	69	55	42	16	32	53	48	51	34	52	25	48	42	36	54	30	45	48	37	52	47	40	41	37	36	47	44	24	39	50	26	49	12	49	45	42	18	52	17	37	29	47	44	16	37	45	41.08	8
22	38	66	56	52	66	55	35	14	30	43	38	37	34	51	22	45	32	33	43	30	42	42	37	49	45	40	41	37	35	42	42	22	39	45	14	40	7	49	42	39	18	36	17	27	18	47	33	15	37	40	37.14	7
23	20	57	53	43	61	54	30	12	29	36	37	19	34	46	22	42	30	31	41	12	39	42	19	40	28	39	39	37	34	31	41	17	38	42	11	25	7	48	42	39	12	36	17	23	17	35	32	12	36	38	32.5	6
24	13	47	53	29	47	47	27	8	27	36	35	17	29	35	22	40	30	25	38	12	36	41	18	40	8	22	39	27	34	24	41	17	22	41	8	25	6	44	39	35	12	26	16	20	15	31	29	9	35	24	28.02	5
25	8	32	40	29	31	45	26	4	26	25	33	14	9	27	21	27	29	24	29	9	23	39	17	28	4	22	39	23	32	24	40	13	19	40	5	23	6	39	23	35	6	26	13	10	15	29	23	9	32	23	23.36	4
26	8	21	29	24	30	33	26	1	25	20	20	7	6	24	18	8	21	5	23	6	21	20	11	16	4	16	37	22	26	22	31	8	16	26	2	23	4	32	12	29	2	26	11	9	5	28	22	5	24	21	17.72	3
27	8	10	21	11	26	31	24	1	23	20	1	1	4	24	8	7	21	4	20	5	2	20	7	9	1	10	31	21	24	3	26	7	16	26	0	21	3	32	10	12	2	23	0	1	1	27	21	5	6	21	13.16	2
28	4	7	14	7	20	20	18	1	19	1	0	1	4	6	7	1	20	3	1	1	1	20	0	8	0	6	14	18	20	3	11	0	14	20	0	20	2	20	3	1	1	4	0	1	1	20	19	4	6	20	8.24	1
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0

