# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	84	84	84	84	84	84	84	83	84	82	80	83	82	84	84	80	84	84	84	84	82	84	84	84	84	83	82	84	84	80	84	84	84	82	80	84	84	82	84	84	84	83	84	82	84	84	84	82	83.28	28
2	84	84	84	84	84	82	84	84	80	83	83	81	79	81	82	84	84	80	80	82	84	83	82	84	84	84	84	83	82	84	84	76	84	82	84	82	80	84	84	82	83	84	82	83	84	81	84	84	84	82	82.72	27
3	82	84	84	83	84	81	83	84	80	83	79	81	79	81	82	84	84	79	79	82	84	83	82	83	83	83	84	83	82	84	84	75	84	80	84	82	76	84	83	82	83	83	81	83	84	81	82	84	80	82	82.12	26
4	77	83	84	83	83	79	83	84	79	83	78	80	74	80	77	84	81	77	79	82	84	82	82	83	81	83	83	83	81	84	84	74	84	75	84	82	73	83	82	82	83	83	81	82	83	81	82	84	80	82	81.2	25
5	77	83	84	83	83	74	82	84	78	83	78	80	74	80	77	84	81	77	79	81	80	82	82	83	81	83	83	83	81	84	84	73	84	75	84	82	73	82	82	82	83	81	81	82	83	81	82	81	80	82	80.82	24
6	77	83	84	83	82	74	82	82	78	78	76	80	73	79	74	84	75	76	70	80	80	82	77	82	81	83	77	83	81	84	84	68	84	75	81	82	73	82	82	76	82	81	81	80	83	81	82	78	78	82	79.5	23
7	73	78	84	83	77	71	82	82	74	72	76	79	73	79	70	82	75	76	66	76	76	82	76	81	80	77	77	82	81	84	80	68	80	74	81	81	69	81	76	76	82	80	78	80	83	81	81	78	78	81	77.84	22
8	73	78	84	81	77	64	81	72	74	71	70	77	73	73	70	79	74	76	66	75	76	81	76	79	78	77	77	82	76	84	80	67	72	74	80	80	69	76	74	76	82	80	78	76	76	81	81	78	78	79	76.22	21
9	73	77	82	81	77	64	81	72	74	66	70	74	73	73	69	78	74	75	65	75	76	80	70	79	77	68	77	76	72	84	79	67	68	74	80	80	69	76	70	76	79	71	78	74	76	81	79	77	76	79	74.82	20
10	72	77	80	80	75	64	81	69	70	65	69	71	73	67	69	78	74	75	65	68	74	76	62	77	77	68	77	76	72	83	75	56	68	72	77	79	68	76	70	74	79	71	78	74	76	81	79	77	73	69	73.12	19
11	67	77	80	80	75	64	81	69	70	64	69	71	70	67	69	77	74	71	62	68	73	74	59	77	77	68	66	76	72	80	75	49	68	72	77	79	66	76	65	63	79	69	74	74	71	81	75	67	66	64	71.14	18
12	64	77	78	79	70	64	75	68	70	64	68	71	69	66	58	77	66	69	58	68	68	70	58	68	76	65	65	76	69	79	75	43	65	71	77	78	57	75	63	63	79	65	72	72	70	81	75	65	66	60	68.9	17
13	64	75	78	76	70	61	68	67	70	58	68	70	68	59	58	74	66	67	56	65	68	70	58	68	76	64	65	72	69	69	75	41	64	70	76	78	50	75	62	63	79	63	71	72	70	80	71	64	64	60	67.3	16
14	51	72	78	76	68	45	68	66	70	57	67	59	62	55	53	74	62	63	56	65	66	67	57	64	75	63	64	71	65	67	74	41	64	70	75	76	50	74	57	63	79	59	60	72	70	80	62	61	63	51	64.54	15
15	51	65	78	73	68	45	66	61	67	56	57	59	48	55	53	73	61	57	55	64	66	67	57	64	75	57	64	64	65	67	73	38	60	70	75	76	41	72	57	62	78	53	55	71	70	75	50	60	63	50	62.14	14
16	51	52	78	66	68	45	65	60	64	51	57	53	42	52	53	72	53	56	55	63	64	56	57	58	75	53	60	64	65	60	67	37	60	64	75	67	41	72	56	57	76	53	54	70	69	75	49	54	59	42	59.3	13
17	50	47	78	66	65	44	65	55	55	51	51	52	42	52	52	65	40	55	55	54	63	55	55	51	71	52	60	63	57	60	61	28	58	58	75	67	37	67	49	56	71	43	50	68	62	75	44	53	58	41	56.04	12
18	49	47	73	65	64	40	59	50	55	48	50	52	39	52	51	65	33	55	54	53	63	54	55	39	66	50	60	56	49	53	61	27	57	53	74	67	37	58	49	48	67	40	39	60	61	74	44	52	58	38	53.26	11
19	44	47	63	59	63	40	52	48	55	40	49	44	30	51	39	64	33	53	44	53	59	53	55	39	64	50	51	56	46	52	60	25	48	53	70	67	37	45	47	46	67	40	39	59	59	69	43	47	58	38	50.26	10
20	42	46	56	51	54	40	46	46	54	39	47	44	26	50	33	64	33	53	44	52	58	45	42	33	58	49	46	48	46	42	52	23	45	50	62	66	34	44	46	46	60	39	38	47	59	69	43	46	56	36	46.96	9
21	31	44	56	51	46	33	45	44	51	24	39	42	25	50	28	57	16	51	37	50	49	45	30	32	58	49	46	47	44	42	43	12	35	49	53	66	20	43	45	46	59	39	37	46	46	63	34	39	56	27	42.4	8
22	30	35	44	46	36	32	45	44	50	19	37	41	24	50	26	56	16	38	37	37	44	36	28	31	54	39	41	47	43	36	43	12	34	48	53	58	19	33	29	46	59	39	34	45	45	59	31	38	55	20	38.84	7
23	30	28	43	30	35	28	45	44	50	17	24	40	10	49	23	40	15	37	36	29	37	34	28	30	46	31	33	46	42	36	42	12	25	48	42	57	19	32	19	46	51	35	34	45	44	50	25	27	54	20	34.86	6
24	25	26	42	17	35	25	35	43	36	5	9	40	8	43	18	39	14	24	27	28	22	34	27	30	36	30	24	34	28	28	41	12	24	48	42	53	13	32	16	42	51	33	23	39	44	38	14	27	54	19	29.94	5
25	20	17	31	15	34	24	16	43	35	3	6	30	8	28	17	36	11	24	27	22	22	29	17	12	36	30	10	30	26	15	32	12	24	36	35	46	12	15	15	34	42	18	22	38	30	38	10	27	44	19	24.46	4
26	17	16	20	15	23	23	14	43	24	2	5	26	5	27	13	30	8	16	14	19	21	27	16	10	35	13	8	28	24	15	22	7	20	32	32	34	11	14	13	33	31	17	16	35	21	21	10	26	33	19	20.08	3
27	16	16	1	13	21	8	7	33	6	1	2	7	2	24	13	17	8	13	12	16	20	20	7	7	21	12	6	20	4	2	21	4	13	21	21	31	9	13	12	31	29	14	15	21	10	14	4	20	19	8	13.7	2
28	16	0	0	9	19	6	4	16	3	1	2	6	2	20	1	16	4	12	3	6	18	1	6	6	19	12	6	1	4	1	19	3	13	20	20	14	1	12	1	14	19	14	13	6	9	1	1	18	19	4	8.82	1
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0

