# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	79	84	84	80	84	83	84	83	84	84	81	84	84	83	84	84	81	84	83	84	84	84	80	83	83	84	79	81	84	84	82	84	84	84	84	81	84	84	79	84	84	84	84	84	84	82	84	83	84	83.08	28
2	83	79	84	82	80	84	83	84	79	84	81	81	83	83	82	78	84	81	78	80	84	83	79	79	81	83	84	79	73	84	84	82	83	84	79	84	81	84	84	79	82	83	84	81	84	84	81	83	83	84	81.9	27
3	83	79	80	76	80	83	82	84	78	84	81	80	78	80	82	76	84	81	78	77	83	83	79	78	77	83	83	79	73	83	84	82	80	84	79	84	78	84	84	78	79	78	84	81	83	84	78	83	80	80	80.68	26
4	83	79	79	76	80	83	82	84	78	84	81	72	76	76	82	75	84	81	78	74	83	83	78	78	77	83	83	79	73	83	84	81	78	83	75	84	78	84	84	75	78	73	79	81	82	84	77	81	80	80	79.76	25
5	83	79	79	76	79	82	78	81	74	84	78	71	74	72	82	73	83	81	78	74	83	82	74	74	77	83	83	78	72	83	84	81	77	76	69	80	70	81	84	73	78	72	79	75	82	82	77	76	79	80	78.1	24
6	81	77	79	74	77	82	77	80	73	84	78	70	73	68	78	73	83	77	78	68	83	81	74	74	72	83	83	78	72	80	78	81	73	76	69	74	65	81	83	73	78	72	79	75	82	82	77	75	78	79	76.8	23
7	81	77	78	71	76	82	77	79	73	84	75	66	72	60	77	69	80	74	78	68	82	81	74	73	72	83	77	78	72	78	77	75	68	76	67	73	64	81	78	69	78	70	78	73	82	82	77	75	78	78	75.32	22
8	75	77	76	71	70	82	73	78	73	82	70	62	72	60	76	64	77	73	78	68	81	81	71	72	72	83	77	77	67	78	76	75	67	73	67	67	64	72	77	69	77	67	78	72	82	82	72	75	78	76	73.64	21
9	70	76	73	71	70	81	73	73	73	82	69	62	72	60	71	64	76	72	76	66	77	81	70	71	71	83	76	77	67	77	75	74	59	72	67	67	64	72	77	69	75	67	77	72	82	78	72	75	76	74	72.48	20
