# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	84	84	84	84	83	84	83	80	84	82	83	83	79	84	83	84	83	84	79	84	84	79	84	84	84	84	84	84	84	83	84	84	83	84	84	82	84	83	84	84	82	84	84	84	84	84	84	82	83.28	28
2	84	84	84	84	84	84	83	83	79	79	79	82	80	82	78	84	83	84	83	84	78	84	83	79	82	82	84	84	84	80	84	83	84	84	83	84	79	81	84	83	84	83	81	84	84	83	84	84	83	82	82.56	27
3	84	81	83	84	84	84	76	83	79	77	79	80	80	82	78	84	83	79	81	84	77	84	83	79	82	81	84	83	84	79	84	83	79	84	78	84	70	81	84	81	79	83	81	83	80	83	84	84	83	82	81.42	26
4	84	81	82	84	82	84	75	82	73	77	76	79	80	82	78	84	83	69	81	84	77	78	83	79	81	81	83	83	84	79	78	83	74	78	78	80	69	81	84	74	79	83	80	83	80	83	84	84	82	82	80.14	25
5	84	80	82	83	79	82	75	82	73	77	76	78	79	80	77	84	83	68	77	84	77	78	83	79	79	80	81	83	84	79	75	80	74	77	78	80	68	81	84	74	79	82	73	83	80	83	84	84	81	81	79.34	24
6	81	78	82	83	74	81	75	82	72	77	66	77	77	73	77	83	83	68	77	81	77	73	77	75	79	80	81	83	83	78	75	79	62	77	77	80	68	74	79	74	79	82	73	82	79	83	84	83	73	81	77.54	23
7	81	78	81	82	74	73	75	82	72	76	61	74	77	73	77	82	82	68	75	75	77	72	76	63	78	80	81	83	83	77	75	79	62	77	77	80	67	74	79	74	70	78	73	80	76	80	84	83	73	73	76.04	22
8	81	73	81	82	74	73	74	82	61	76	60	68	75	68	73	79	79	67	75	75	77	72	76	57	76	75	81	77	80	77	66	75	61	76	77	79	67	73	76	68	70	78	73	80	76	80	84	83	67	73	74.12	21
9	75	71	76	82	64	72	73	81	60	75	60	68	75	66	72	75	78	64	75	73	77	63	71	55	71	75	81	77	79	77	66	74	60	76	73	79	67	72	75	68	67	77	59	80	68	80	84	83	66	67	72.04	20
10	70	69	76	82	63	58	72	81	60	74	60	68	75	66	72	75	73	63	67	72	77	63	71	54	70	74	81	77	72	76	65	73	60	76	73	79	60	71	74	68	66	77	59	75	68	78	84	83	62	67	70.58	19
11	69	69	76	82	63	58	72	80	53	74	59	68	74	65	71	66	72	63	63	71	77	62	65	54	69	73	78	77	72	69	57	73	58	67	69	73	58	64	74	67	65	77	59	75	67	78	84	82	62	63	68.72	18
12	68	68	76	81	62	57	72	78	51	67	59	67	74	65	71	66	65	56	63	71	71	62	59	54	68	68	78	73	67	69	53	70	53	66	69	70	55	63	74	66	58	76	59	74	57	71	80	82	62	62	66.52	17
13	67	67	72	81	62	57	72	78	51	67	56	57	74	61	71	65	64	56	63	69	58	58	59	54	58	66	77	73	67	69	53	67	53	65	68	70	53	61	74	66	51	76	58	74	55	71	80	79	61	61	64.9	16
14	67	67	68	81	59	56	66	72	49	60	46	57	65	61	68	65	63	46	57	69	57	57	59	53	48	66	76	73	63	69	53	67	53	65	54	69	53	61	70	62	44	76	58	73	54	70	73	73	59	60	62.2	15
15	64	67	68	81	58	49	65	70	48	60	45	55	65	59	63	64	58	46	56	61	51	49	57	51	48	56	76	72	58	58	53	67	53	65	53	69	52	58	60	62	44	72	56	73	53	60	72	72	59	60	59.82	14
16	63	57	58	75	58	45	63	70	47	59	44	48	63	58	54	64	58	38	56	54	50	45	56	45	47	56	76	71	57	51	52	66	52	64	53	64	40	57	53	62	41	72	56	70	52	60	71	72	59	58	57.2	13
17	61	56	57	71	57	38	62	64	46	55	39	44	62	50	53	64	44	36	56	53	50	44	56	44	47	55	69	69	56	50	50	60	51	60	52	62	35	56	51	47	41	71	53	70	52	60	71	71	59	57	54.74	12
18	57	49	57	71	56	32	61	52	39	44	23	44	61	50	52	48	44	36	52	53	50	44	55	44	47	55	62	68	53	49	50	56	51	55	47	48	34	45	49	46	38	71	52	69	50	60	61	71	59	57	51.54	11
19	45	49	57	70	49	18	59	51	39	44	23	30	61	50	52	48	44	35	52	53	46	39	51	40	45	54	61	67	44	48	49	43	44	55	40	47	25	45	49	46	36	70	51	64	47	59	58	70	58	56	48.72	10
20	43	47	57	70	41	18	59	50	39	42	18	27	52	49	52	47	43	32	48	53	44	39	39	39	44	50	53	67	39	48	42	41	43	51	35	45	25	44	46	45	35	69	43	63	39	53	46	64	56	56	45.8	9
21	37	39	56	70	32	18	54	50	38	42	18	24	51	49	51	47	42	27	48	37	43	39	39	39	44	48	41	58	38	38	41	40	42	41	35	37	24	44	42	44	34	62	40	56	29	45	46	63	53	56	42.62	8
22	36	38	56	70	29	16	53	50	38	23	13	23	41	47	34	46	38	26	43	34	34	38	38	39	43	44	40	57	38	32	37	40	41	38	32	36	23	42	41	44	33	57	26	56	14	44	44	60	45	49	39.18	7
23	36	37	46	69	24	15	53	37	23	23	12	11	40	35	23	43	38	26	42	27	31	35	34	29	42	26	36	56	36	32	37	40	38	36	20	22	23	36	30	28	28	44	21	53	12	44	42	59	35	47	34.24	6
24	35	33	43	59	24	15	40	23	21	22	10	9	34	31	23	40	25	26	40	27	31	34	34	28	30	26	17	55	36	27	31	37	37	35	19	19	23	35	26	27	27	28	19	52	10	27	40	44	31	36	30.02	5
25	25	22	37	56	20	8	36	21	14	12	6	5	33	30	16	27	23	21	39	24	16	34	16	28	24	26	16	45	32	26	17	32	36	35	19	19	21	22	24	16	21	28	4	51	5	13	39	29	25	30	24.48	4
26	7	2	37	43	19	7	24	7	9	6	3	1	29	30	15	20	20	21	38	13	16	32	15	15	23	13	11	40	31	25	15	12	32	33	19	19	20	21	23	9	21	27	4	50	4	6	33	27	25	24	19.92	3
27	4	2	20	30	16	5	7	6	8	4	2	1	20	26	7	2	2	20	20	7	10	32	12	12	22	12	5	30	12	22	11	11	28	33	15	18	19	21	5	8	21	26	4	35	1	3	32	26	5	5	14.1	2
28	4	1	1	18	1	1	3	6	7	3	1	0	1	20	1	1	1	5	19	1	1	19	1	11	20	11	3	11	11	15	3	11	19	19	7	15	18	20	4	1	4	20	1	18	1	3	20	13	4	5	8.08	1
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0

