#srv_dead	#srv	%fail	#fail	#requests
1	1988	0.023794622160407973	2053	8628000
2	1988	0.050973574408901254	4398	8628000
3	1988	0.0724269819193324	6249	8628000
4	1988	0.09782104775150673	8440	8628000
5	1988	0.12265878535002318	10583	8628000
6	1988	0.14614047287899862	12609	8628000
7	1988	0.1688919796012981	14572	8628000
8	1988	0.1916782568382012	16538	8628000
9	1988	0.21521789522484933	18569	8628000
10	1988	0.23911682892906816	20631	8628000
11	1988	0.2711404728789986	23394	8628000
12	1988	0.2860454334724154	24680	8628000
13	1988	0.3148122392211405	27162	8628000
14	1988	0.33807371349095966	29169	8628000
15	1988	0.3629925822902179	31319	8628000
16	1988	0.3794622160407974	32740	8628000
17	1988	0.4089012517385257	35280	8628000
18	1988	0.43431849791376914	37473	8628000
19	1988	0.4514719517848864	38953	8628000
20	1988	0.47726008344923504	41178	8628000
21	1988	0.5102341214649977	44023	8628000
22	1988	0.523516458043579	45169	8628000
23	1988	0.5545201668984701	47844	8628000
24	1988	0.5812471024571164	50150	8628000
25	1988	0.6073829392675012	52405	8628000
26	1988	0.6284886416318961	54226	8628000
27	1988	0.6502318034306908	56102	8628000
28	1988	0.6740264255910987	58155	8628000
29	1988	0.7082522021325915	61108	8628000
30	1988	0.7308066759388039	63054	8628000
31	1988	0.7442280945757997	64212	8628000
32	1988	0.7759619842373667	66950	8628000
33	1988	0.8109758924432081	69971	8628000
34	1988	0.8291029207232267	71535	8628000
35	1988	0.8522716736207696	73534	8628000
36	1988	0.8721024571163654	75245	8628000
37	1988	0.9038015762633287	77980	8628000
38	1988	0.9259272137227631	79889	8628000
39	1988	0.951228558182661	82072	8628000
40	1988	0.9734005563282336	83985	8628000
41	1988	1.0011474269819194	86379	8628000
42	1988	1.0293579044969865	88813	8628000
43	1988	1.0418752897542884	89893	8628000
44	1988	1.0769587389893371	92920	8628000
45	1988	1.09685906351414	94637	8628000
46	1988	1.1162262401483543	96308	8628000
47	1988	1.1465693092257765	98926	8628000
48	1988	1.159747334260547	100063	8628000
49	1988	1.1911219286045434	102770	8628000
50	1988	1.2251159017153455	105703	8628000
51	1988	1.2336810384793695	106442	8628000
52	1988	1.274420491423273	109957	8628000
53	1988	1.297438572090867	111943	8628000
54	1988	1.319019471488178	113805	8628000
