# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	83	80	78	81	80	76	84	83	83	84	84	75	84	80	84	84	84	80	84	77	76	83	82	84	84	83	80	81	75	77	84	76	76	76	83	77	84	84	84	81	76	84	84	84	84	78	81	84	77	81.08	28
2	80	83	80	77	81	80	68	83	75	83	84	77	71	84	73	75	84	83	73	84	77	75	77	78	84	84	79	80	81	74	77	84	73	76	76	83	73	84	81	84	77	72	83	84	83	80	74	81	77	73	78.84	27
3	79	80	80	77	81	73	64	79	75	80	83	77	71	84	73	74	82	76	65	78	77	75	66	78	83	84	76	80	81	73	77	84	73	71	76	77	68	84	72	81	77	65	83	75	83	73	74	81	69	72	76.38	26
4	71	79	80	77	73	69	64	79	75	80	76	77	71	84	72	74	75	76	61	67	76	75	66	78	82	84	75	80	72	73	69	84	73	63	72	77	68	84	63	77	69	65	83	71	74	69	74	79	69	70	73.88	25
5	61	79	80	68	65	65	58	79	75	79	72	67	71	83	71	73	75	76	61	67	69	72	58	78	81	77	75	71	68	73	69	84	63	62	71	77	68	81	63	66	69	65	82	63	74	69	74	78	68	70	71.26	24
6	61	79	80	68	65	65	58	79	75	71	64	59	71	77	71	69	66	76	61	59	59	69	58	71	81	73	75	70	58	69	59	77	61	62	63	76	67	81	63	66	66	65	82	63	74	68	63	75	67	70	68.5	23
7	61	79	80	60	64	55	58	79	74	65	54	59	71	77	71	69	66	74	61	50	59	67	58	71	78	64	73	70	58	69	59	76	61	59	55	76	67	81	62	66	66	54	74	62	70	68	55	65	66	70	66.12	22
8	61	79	77	59	63	41	54	79	74	64	53	49	71	77	61	69	66	73	61	50	58	67	58	71	75	60	69	70	57	69	52	67	61	57	55	75	63	81	62	66	66	54	65	62	70	68	55	57	61	70	64.04	21
9	60	79	77	55	63	41	54	79	72	64	53	49	71	77	59	66	66	73	61	50	58	67	58	71	75	59	69	62	57	69	52	67	61	57	54	75	62	71	62	62	66	54	65	53	70	67	54	57	57	70	63.0	20
10	60	71	77	51	57	41	54	76	65	64	53	49	70	77	59	66	62	69	61	50	58	67	57	70	65	59	66	62	57	69	48	67	60	56	54	64	52	71	62	58	66	54	65	49	70	66	54	57	57	69	61.22	19
11	48	63	77	45	57	40	41	76	65	54	53	48	70	68	59	66	62	57	56	49	58	67	57	60	61	59	66	62	57	69	48	64	60	43	54	60	52	68	62	56	65	54	65	49	70	58	54	57	57	59	58.5	18
12	43	63	76	44	57	39	41	76	57	42	53	46	60	68	59	66	55	57	56	45	58	67	57	49	53	58	65	62	47	69	47	64	52	26	42	60	48	68	62	47	57	49	61	49	69	57	54	57	57	59	55.46	17
13	43	63	75	44	57	38	29	73	45	42	53	46	60	66	59	56	55	57	56	45	57	66	57	45	53	58	65	62	47	60	47	60	39	25	42	60	48	67	58	46	57	49	52	45	68	57	54	46	50	51	53.06	16
14	43	63	67	44	49	36	29	73	44	41	53	42	51	63	59	56	41	57	56	36	57	66	57	44	53	48	65	53	38	50	46	60	39	21	41	58	47	57	49	46	57	39	52	36	68	52	43	35	49	51	49.6	15
15	42	55	58	44	45	36	28	73	44	41	53	42	47	50	58	56	25	54	48	36	57	66	57	36	53	47	52	53	37	49	35	58	38	21	41	58	43	47	49	45	44	39	52	36	68	52	43	35	38	51	46.7	14
16	30	55	54	44	40	21	27	73	39	40	52	42	37	50	48	55	21	45	33	28	57	66	50	29	53	41	40	47	33	47	35	46	26	9	41	49	43	47	49	31	44	39	52	36	68	52	43	31	34	41	42.26	13
17	29	55	54	44	39	21	27	66	39	36	52	42	33	50	44	55	21	34	33	28	48	53	50	29	43	32	39	36	31	47	35	35	26	9	41	49	43	46	47	31	44	38	52	35	68	47	31	31	34	27	39.58	12
18	29	54	46	44	39	10	27	66	39	36	52	29	32	50	33	55	11	34	32	27	43	53	50	17	43	13	26	35	31	47	35	35	26	8	36	45	42	46	42	31	43	37	52	23	66	36	25	30	34	27	36.44	11
19	25	54	36	44	39	10	26	57	39	31	51	28	20	37	33	46	10	34	31	14	43	53	49	17	33	9	14	24	30	43	34	34	25	8	35	40	41	44	42	30	43	37	51	22	58	36	25	30	34	27	33.52	10
20	25	42	35	40	27	10	21	44	39	31	41	27	20	36	33	46	10	34	31	13	43	46	39	17	33	9	14	20	19	30	33	34	24	8	25	40	41	33	42	30	43	36	43	22	55	36	13	30	30	26	30.38	9
