[2501.0, 2499.0833333333335, 2497.7, 2496.133333333333, 2494.5833333333335, 2492.75, 2491.366666666667, 2489.733333333333, 2488.2, 2485.8166666666666, 2484.1666666666665, 2482.25, 2480.6, 2478.0333333333333, 2476.8166666666666, 2475.366666666667, 2474.05, 2472.633333333333, 2470.7833333333333, 2468.6833333333334, 2467.0333333333333, 2464.65, 2463.0666666666666, 2460.883333333333, 2458.9, 2457.366666666667, 2455.2166666666667, 2453.4, 2451.45, 2449.75, 2447.8, 2446.5666666666666, 2444.7, 2443.2, 2441.766666666667, 2440.116666666667, 2438.866666666667, 2436.766666666667, 2435.2833333333333, 2433.616666666667, 2431.7166666666667, 2430.65, 2428.7833333333333, 2427.516666666667, 2425.85, 2424.616666666667, 2423.0666666666666, 2420.65, 2419.516666666667, 2418.016666666667, 2416.2166666666667, 2414.0333333333333, 2413.016666666667, 2411.483333333333, 2409.95, 2407.733333333333, 2406.1833333333334, 2404.0666666666666, 2402.35, 2400.05, 2398.0333333333333, 2396.85, 2394.5666666666666, 2392.95, 2391.8333333333335, 2390.2, 2388.266666666667, 2386.266666666667, 2384.8166666666666, 2382.5833333333335, 2380.65, 2378.65, 2377.0833333333335, 2375.2166666666667, 2373.5, 2371.2, 2368.9166666666665, 2367.7166666666667, 2366.0666666666666, 2363.4166666666665, 2361.1833333333334, 2359.2166666666667, 2357.15, 2355.2833333333333, 2353.6, 2351.366666666667, 2349.75, 2347.516666666667, 2345.983333333333, 2344.15, 2342.1666666666665, 2340.0666666666666, 2338.3333333333335, 2336.8166666666666, 2334.9666666666667, 2332.9, 2330.8333333333335, 2328.9, 2327.15, 2325.1, 2323.4666666666667, 2321.4333333333334, 2319.5333333333333, 2317.8, 2315.766666666667, 2313.3166666666666, 2311.4, 2309.0, 2306.1833333333334, 2303.883333333333, 2302.0833333333335, 2299.616666666667, 2297.3, 2295.733333333333, 2294.3, 2291.883333333333, 2289.883333333333, 2287.483333333333, 2286.133333333333, 2283.733333333333, 2281.883333333333, 2280.1833333333334, 2278.7166666666667, 2276.1, 2273.6, 2271.8166666666666, 2270.55, 2268.0666666666666, 2266.5833333333335, 2264.1833333333334, 2261.95, 2259.516666666667, 2257.6, 2255.633333333333, 2254.0333333333333, 2251.9, 2250.0833333333335, 2248.0833333333335, 2245.9666666666667, 2243.516666666667, 2241.8166666666666, 2239.266666666667, 2237.8166666666666, 2236.35, 2233.9333333333334, 2231.2166666666667, 2229.05, 2226.616666666667, 2224.25, 2222.4333333333334, 2219.35, 2217.633333333333, 2215.133333333333, 2213.2166666666667, 2211.233333333333, 2209.1, 2207.9666666666667, 2206.6, 2204.2, 2202.016666666667, 2200.0, 2197.883333333333, 2195.25, 2193.7833333333333, 2191.383333333333, 2189.133333333333, 2186.65, 2185.366666666667, 2183.85, 2181.9333333333334, 2179.9, 2177.633333333333, 2175.1833333333334, 2173.2, 2171.6, 2169.2166666666667, 2167.65, 2165.4166666666665, 2163.4333333333334, 2162.0333333333333, 2159.7833333333333, 2157.5666666666666, 2155.8, 2154.0, 2151.3, 2149.05, 2147.116666666667, 2145.383333333333, 2143.1666666666665, 2140.866666666667, 2139.3166666666666, 2137.4333333333334, 2135.4333333333334, 2133.25, 2130.4333333333334, 2128.2, 2126.8333333333335, 2124.6666666666665, 2122.1833333333334, 2119.95, 2117.5333333333333, 2115.2833333333333, 2112.9, 2110.4166666666665, 2108.5666666666666, 2106.0833333333335, 2104.4166666666665, 2102.4666666666667, 2100.616666666667, 2098.9666666666667, 2096.616666666667, 2094.3166666666666, 2092.15, 2090.3166666666666, 2088.9, 2087.25, 2085.983333333333, 2083.983333333333, 2081.9, 2080.35, 2077.45, 2075.45, 2074.0333333333333, 2071.95, 2069.1, 2067.3, 2065.9166666666665, 2064.1833333333334, 2061.8166666666666, 2059.75, 2057.45, 2055.4166666666665, 2052.483333333333, 2050.4333333333334, 2048.6833333333334, 2046.7166666666667, 2044.5166666666667, 2042.3666666666666, 2040.7333333333333, 2037.5, 2035.3, 2034.1, 2031.95, 2029.8666666666666, 2027.7666666666667, 2025.5666666666666, 2022.8333333333333, 2020.5666666666666, 2018.5, 2016.5166666666667, 2014.6333333333334, 2011.8166666666666, 2009.25, 2007.4166666666667, 2005.1333333333334, 2002.8166666666666, 2001.2833333333333, 1998.8833333333334, 1997.3833333333334, 1994.8333333333333, 1992.9166666666667, 1990.0, 1987.3333333333333, 1985.4333333333334, 1983.05, 1981.0, 1978.95, 1976.8, 1975.4333333333334, 1973.1666666666667, 1971.4, 1968.8833333333334, 1966.2666666666667, 1963.6666666666667, 1961.1166666666666, 1959.1333333333334, 1957.2666666666667, 1954.9666666666667, 1951.75, 1948.2333333333333, 1946.0666666666666, 1943.05, 1940.2333333333333, 1937.7, 1935.75, 1934.4, 1931.4333333333334, 1928.9666666666667, 1926.45, 1924.9833333333333, 1922.35, 1920.2833333333333, 1917.85, 1914.4333333333334, 1912.35, 1910.15, 1908.65, 1906.25, 1904.05, 1901.85, 1898.8333333333333, 1896.1666666666667, 1893.2666666666667, 1891.1666666666667, 1888.6333333333334, 1886.2333333333333, 1883.0666666666666, 1880.2333333333333, 1877.6333333333334, 1874.8333333333333, 1871.85, 1869.75, 1866.8666666666666, 1863.9666666666667, 1861.5666666666666, 1858.2333333333333, 1855.1, 1852.6666666666667, 1850.0, 1846.6333333333334, 1844.35, 1841.9, 1839.15, 1836.4, 1834.1333333333334, 1831.55, 1828.2666666666667, 1826.1666666666667, 1823.5333333333333, 1820.9666666666667, 1818.65, 1815.3333333333333, 1812.7666666666667, 1810.1, 1807.9833333333333, 1805.7, 1803.0, 1799.95, 1797.2166666666667, 1794.7666666666667, 1792.1666666666667, 1789.4666666666667, 1786.9166666666667, 1784.0, 1781.1166666666666, 1777.6666666666667, 1775.6833333333334, 1773.1833333333334, 1770.05, 1767.0, 1764.3166666666666, 1761.8, 1758.05, 1755.55, 1752.5833333333333, 1749.5833333333333, 1747.1166666666666, 1744.6666666666667, 1741.6333333333334, 1739.1833333333334, 1737.05, 1734.0666666666666, 1732.1166666666666, 1729.1166666666666, 1726.6166666666666, 1724.0, 1721.0833333333333, 1718.2333333333333, 1715.1833333333334, 1711.8, 1709.2666666666667, 1706.3833333333334, 1703.8666666666666, 1701.0666666666666, 1698.3666666666666, 1694.6666666666667, 1691.7333333333333, 1688.7833333333333, 1686.2833333333333, 1683.75, 1681.0, 1678.8, 1676.35, 1673.5, 1670.8166666666666, 1667.6333333333334, 1664.7666666666667, 1662.3333333333333, 1659.4666666666667, 1656.0, 1653.1, 1650.6, 1648.0, 1645.05, 1640.8166666666666, 1638.3333333333333, 1635.95, 1632.5333333333333, 1629.6333333333334, 1626.4666666666667, 1624.15, 1621.2666666666667, 1618.5666666666666, 1616.0166666666667, 1612.8333333333333, 1609.9666666666667, 1606.6666666666667, 1604.5166666666667, 1602.0833333333333, 1599.4333333333334, 1596.3833333333334, 1593.0166666666667, 1590.2833333333333, 1588.0666666666666, 1585.75, 1583.3833333333334, 1580.6166666666666, 1578.0666666666666, 1575.4666666666667, 1573.2, 1570.0166666666667, 1567.25, 1564.4666666666667, 1562.1333333333334, 1559.6833333333334, 1556.8333333333333, 1554.2333333333333, 1552.0166666666667, 1549.1, 1546.1333333333334, 1543.2166666666667, 1540.35, 1537.4166666666667, 1533.8166666666666, 1531.0333333333333, 1527.6833333333334, 1525.3833333333334, 1521.7333333333333, 1519.0333333333333, 1516.9666666666667, 1514.4166666666667, 1510.9, 1508.6333333333334, 1506.65, 1503.5833333333333, 1501.5166666666667, 1499.0666666666666, 1496.5666666666666, 1494.0166666666667, 1492.4, 1489.3, 1485.8333333333333, 1483.6333333333334, 1481.2, 1478.4666666666667, 1475.0333333333333, 1472.5166666666667, 1469.35, 1465.3833333333334, 1461.7833333333333, 1457.8833333333334, 1455.3, 1452.25, 1450.2, 1446.3833333333334, 1444.0, 1440.5666666666666, 1436.95, 1433.9, 1431.85, 1429.7666666666667, 1426.8833333333334, 1424.3833333333334, 1420.6833333333334, 1417.45, 1415.0, 1412.0166666666667, 1409.25, 1406.3, 1403.55, 1401.2833333333333, 1398.6666666666667, 1396.6333333333334, 1393.4, 1390.4333333333334, 1388.1333333333334, 1384.3333333333333, 1382.0, 1378.6666666666667, 1375.0166666666667, 1372.6166666666666, 1369.0833333333333, 1365.9166666666667, 1362.35, 1358.9666666666667, 1356.3166666666666, 1352.6333333333334, 1349.3666666666666, 1346.8, 1342.4833333333333, 1339.8666666666666, 1337.3333333333333, 1333.7333333333333, 1330.1333333333334, 1327.0166666666667, 1323.4666666666667, 1318.8833333333334, 1314.95, 1310.95, 1307.0833333333333, 1304.0833333333333, 1301.2833333333333, 1298.4333333333334, 1294.9833333333333, 1292.0333333333333, 1287.7, 1285.2833333333333, 1282.5333333333333, 1279.35, 1276.2666666666667, 1272.3, 1269.1333333333334, 1264.4166666666667, 1261.4166666666667, 1258.35, 1255.7, 1252.75, 1249.4166666666667, 1246.0166666666667, 1242.8, 1240.3666666666666, 1237.2, 1234.6166666666666, 1231.6833333333334, 1229.4666666666667, 1226.2166666666667, 1223.9666666666667, 1221.3, 1218.0666666666666, 1215.3333333333333, 1212.45, 1208.5, 1205.2666666666667, 1201.8, 1198.9166666666667, 1195.25, 1192.7, 1189.3666666666666, 1186.7333333333333, 1183.1, 1178.7833333333333, 1175.55, 1172.45, 1168.4833333333333, 1164.1666666666667, 1160.4333333333334, 1158.0, 1155.1, 1151.75, 1147.7666666666667, 1143.5166666666667, 1139.8166666666666, 1136.6666666666667, 1132.6333333333334, 1129.6, 1127.2833333333333, 1123.95, 1120.6833333333334, 1117.35, 1114.1166666666666, 1110.95, 1109.2, 1105.4833333333333, 1101.5666666666666, 1097.3, 1093.4, 1088.65, 1085.9333333333334, 1083.1333333333334, 1079.2833333333333, 1076.1666666666667, 1072.3666666666666, 1069.2333333333333, 1066.3, 1062.3166666666666, 1059.1166666666666, 1055.2833333333333, 1050.6, 1047.9833333333333, 1045.6833333333334, 1042.0166666666667, 1038.9833333333333, 1036.0833333333333, 1033.05, 1029.0, 1026.8666666666666, 1023.2666666666667, 1018.7, 1015.5333333333333, 1012.5333333333333, 1008.6166666666667, 1004.6333333333333, 1000.5, 996.8333333333334, 993.5, 989.6333333333333, 985.6833333333333, 982.3666666666667, 978.3333333333334, 975.6, 972.0333333333333, 969.0833333333334, 965.3666666666667, 961.2166666666667, 957.3166666666667, 952.9666666666667, 949.5, 946.1166666666667, 942.4833333333333, 938.1, 935.2, 930.7666666666667, 926.75, 923.25, 919.7666666666667, 916.2, 912.3666666666667, 908.1, 904.0333333333333, 900.4833333333333, 896.3166666666667, 892.65, 888.3833333333333, 883.6, 879.95, 875.3666666666667, 871.1, 867.6166666666667, 863.6833333333333, 859.75, 855.8166666666667, 852.6666666666666, 847.4833333333333, 844.9333333333333, 840.6333333333333, 836.8, 833.4833333333333, 829.2666666666667, 824.8333333333334, 821.4333333333333, 816.75, 811.2666666666667, 807.3666666666667, 803.45, 800.0, 795.4833333333333, 791.4833333333333, 786.55, 783.5666666666667, 779.1166666666667, 774.3333333333334, 770.2333333333333, 766.0166666666667, 762.5833333333334, 758.05, 754.1833333333333, 749.7833333333333, 746.9166666666666, 743.2666666666667, 740.75, 738.3833333333333, 733.75, 729.45, 726.6666666666666, 722.1333333333333, 718.1166666666667, 713.8833333333333, 710.1166666666667, 706.2333333333333, 701.8, 698.2333333333333, 693.7, 689.8166666666667, 685.9666666666667, 680.65, 676.7833333333333, 671.8333333333334, 668.7, 665.0666666666667, 660.2333333333333, 656.4666666666667, 652.2666666666667, 647.7666666666667, 643.2666666666667, 639.4666666666667, 635.1333333333333, 631.9, 626.9166666666666, 622.9, 619.5, 615.2333333333333, 611.45, 607.0833333333334, 602.4333333333333, 598.3, 594.7333333333333, 589.9166666666666, 586.3833333333333, 581.9666666666667, 579.1166666666667, 573.6333333333333, 568.9166666666666, 563.5, 560.0666666666667, 557.0833333333334, 551.75, 547.1666666666666, 542.9166666666666, 538.7166666666667, 535.1666666666666, 532.7333333333333, 528.35, 522.9333333333333, 519.4, 515.1333333333333, 511.03333333333336, 505.98333333333335, 500.8, 496.75, 493.3, 488.65, 484.55, 481.1166666666667, 475.45, 472.05, 466.1, 461.95, 456.7, 453.1666666666667, 449.3833333333333, 444.46666666666664, 441.45, 435.8666666666667, 431.85, 428.21666666666664, 424.51666666666665, 419.9, 415.25, 410.51666666666665, 406.73333333333335, 402.3, 397.46666666666664, 393.6166666666667, 390.48333333333335, 385.5, 380.73333333333335, 377.05, 371.95, 367.3333333333333, 361.8833333333333, 357.01666666666665, 353.1333333333333, 349.78333333333336, 346.75, 342.53333333333336, 339.98333333333335, 336.01666666666665, 332.3333333333333, 327.81666666666666, 323.1166666666667, 319.0833333333333, 313.6166666666667, 309.18333333333334, 303.48333333333335, 297.73333333333335, 292.55, 288.8333333333333, 284.55, 280.56666666666666, 275.73333333333335, 272.2, 267.6333333333333, 264.8333333333333, 260.3666666666667, 255.95, 251.13333333333333, 245.5, 240.4, 236.18333333333334, 231.8, 229.2, 225.05, 220.86666666666667, 217.01666666666668, 212.23333333333332, 207.75, 202.96666666666667, 199.18333333333334, 194.28333333333333, 188.83333333333334, 184.1, 180.38333333333333, 176.93333333333334, 173.55, 169.1, 166.38333333333333, 160.71666666666667, 154.96666666666667, 149.15, 144.16666666666666, 139.95, 135.36666666666667, 129.91666666666666, 125.93333333333334, 121.36666666666666, 115.6, 110.15, 105.95, 100.93333333333334, 95.25, 89.31666666666666, 84.78333333333333, 79.58333333333333, 74.06666666666666, 69.33333333333333, 64.21666666666667, 59.71666666666667, 55.733333333333334, 50.0, 44.18333333333333, 39.03333333333333, 33.86666666666667, 28.216666666666665, 23.533333333333335, 18.883333333333333, 14.266666666666667, 10.65, 5.583333333333333, 0.0]
Robustness = 0.5879550285567144
Step 48	0.0	C 287387	1243	1196	47	0	S 2213	325	285	40	0	
SIM 0 / 2501000 = 0.0% (1000 steps with 0 failures)
SIM 6100 / 2501000 = 0.24390243902439024% (1000 steps with 5 failures)
SIM 11799 / 2501000 = 0.47177129148340663% (1000 steps with 10 failures)
SIM 17795 / 2501000 = 0.711515393842463% (1000 steps with 15 failures)
Step 49	0.0	C 278882	1197	1163	34	0	S 2172	309	260	49	0	
SIM 24134 / 2501000 = 0.9649740103958416% (1000 steps with 20 failures)
SIM 30338 / 2501000 = 1.2130347860855657% (1000 steps with 25 failures)
SIM 36550 / 2501000 = 1.4614154338264693% (1000 steps with 30 failures)
SIM 42712 / 2501000 = 1.707796881247501% (1000 steps with 35 failures)
Step 50	0.0	C 298913	1284	1223	61	0	S 2072	314	259	55	0	
SIM 49737 / 2501000 = 1.9886845261895243% (1000 steps with 40 failures)
SIM 55718 / 2501000 = 2.227828868452619% (1000 steps with 45 failures)
SIM 62162 / 2501000 = 2.4854858056777287% (1000 steps with 50 failures)
SIM 68406 / 2501000 = 2.7351459416233506% (1000 steps with 55 failures)
SIM 75588 / 2501000 = 3.022311075569772% (1000 steps with 60 failures)
SIM 82165 / 2501000 = 3.2852858856457416% (1000 steps with 65 failures)
SIM 88311 / 2501000 = 3.531027588964414% (1000 steps with 70 failures)
SIM 94916 / 2501000 = 3.795121951219512% (1000 steps with 75 failures)
SIM 103336 / 2501000 = 4.131787285085966% (1000 steps with 80 failures)
SIM 304879 / 2501000 = 12.190283886445421% (1000 steps with 209 failures)
SIM 756098 / 2501000 = 30.231827269092364% (1000 steps with 419 failures)
ALIVE CLIENTS: 2501, DEAD: 0
ALIVE SERVERS: 750, DEAD: 88
   SERVER POPULATION : [1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 4, 2, 1, 3, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 3, 2, 1, 1, 1, 1, 4, 1, 1, 4, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 4, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 4, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 6, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 2, 6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 2, 1, 11, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 4, 2, 2, 1, 1, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 5, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
   SERVER POPULATION : 838
  SERVER SHANNON DIV : 6.274443033595384
      SERVER VARIETY : 622
      SERVER BALANCE : 0.9753616453971505
    SERVER DISPARITY : 128235.98476117608
    SERVER DIVERSITY : 231046.36124291172

