#srv_dead	#srv	%fail	#fail	#requests
1	500	0.0974778761061947	2203	2260000
2	500	0.20380530973451327	4606	2260000
3	500	0.3023008849557522	6832	2260000
4	500	0.4128761061946903	9331	2260000
5	500	0.5144690265486725	11627	2260000
6	500	0.6152654867256637	13905	2260000
7	500	0.7030088495575221	15888	2260000
8	500	0.8013716814159292	18111	2260000
9	500	0.9457079646017699	21373	2260000
10	500	1.0270796460176992	23212	2260000
11	500	1.1136283185840707	25168	2260000
12	500	1.2459734513274336	28159	2260000
13	500	1.3137610619469027	29691	2260000
14	500	1.4422566371681416	32595	2260000
15	500	1.5780973451327434	35665	2260000
16	500	1.6310176991150442	36861	2260000
17	500	1.7501769911504426	39554	2260000
18	500	1.8892477876106195	42697	2260000
19	500	1.9725221238938053	44579	2260000
20	500	2.0800442477876104	47009	2260000
21	500	2.195353982300885	49615	2260000
22	500	2.2620353982300885	51122	2260000
23	500	2.408761061946903	54438	2260000
24	500	2.4644690265486724	55697	2260000
25	500	2.5961504424778763	58673	2260000
26	500	2.7170353982300885	61405	2260000
27	500	2.835	64071	2260000
28	500	2.9165929203539824	65915	2260000
29	500	3.0281858407079647	68437	2260000
30	500	3.148362831858407	71153	2260000
31	500	3.2528761061946905	73515	2260000
32	500	3.3967699115044248	76767	2260000
33	500	3.4837168141592922	78732	2260000
34	500	3.603053097345133	81429	2260000
35	500	3.699778761061947	83615	2260000
36	500	3.815088495575221	86221	2260000
37	500	3.8999115044247787	88138	2260000
38	500	4.003495575221239	90479	2260000
39	500	4.156946902654867	93947	2260000
40	500	4.226017699115045	95508	2260000
41	500	4.348893805309735	98285	2260000
42	500	4.537477876106195	102547	2260000
43	500	4.5858849557522126	103641	2260000
44	500	4.683053097345133	105837	2260000
45	500	4.844601769911504	109488	2260000
46	500	4.877610619469027	110234	2260000
47	500	4.999778761061947	112995	2260000
48	500	5.150486725663717	116401	2260000
49	500	5.3390265486725665	120662	2260000
50	500	5.4018141592920355	122081	2260000
51	500	5.488274336283186	124035	2260000
52	500	5.625265486725664	127131	2260000
53	500	5.7501327433628315	129953	2260000
54	500	5.833982300884956	131848	2260000
55	500	5.931592920353983	134054	2260000
56	500	6.018274336283186	136013	2260000
57	500	6.179203539823009	139650	2260000
58	500	6.28712389380531	142089	2260000
59	500	6.411858407079646	144908	2260000
60	500	6.521238938053098	147380	2260000
61	500	6.622699115044248	149673	2260000
62	500	6.778008849557522	153183	2260000
63	500	6.910398230088496	156175	2260000
64	500	7.018230088495575	158612	2260000
65	500	7.097566371681416	160405	2260000
66	500	7.320132743362832	165435	2260000
67	500	7.376725663716814	166714	2260000
68	500	7.48004424778761	169049	2260000
69	500	7.600840707964601	171779	2260000
70	500	7.727787610619469	174648	2260000
71	500	7.8529203539823005	177476	2260000
72	500	7.9486283185840705	179639	2260000
73	500	8.040619469026549	181718	2260000
74	500	8.195132743362832	185210	2260000
75	500	8.310929203539823	187827	2260000
76	500	8.372654867256637	189222	2260000
77	500	8.566858407079646	193611	2260000
78	500	8.729601769911504	197289	2260000
79	500	8.846725663716814	199936	2260000
80	500	8.973938053097346	202811	2260000
81	500	9.061150442477876	204782	2260000
82	500	9.180973451327434	207490	2260000
83	500	9.295176991150443	210071	2260000
84	500	9.380398230088495	211997	2260000
85	500	9.559070796460176	216035	2260000
86	500	9.687743362831858	218943	2260000
87	500	9.802743362831858	221542	2260000
88	500	9.918938053097346	224168	2260000
89	500	10.126637168141594	228862	2260000
90	500	10.214601769911505	230850	2260000
91	500	10.36353982300885	234216	2260000
92	500	10.40938053097345	235252	2260000
93	500	10.49278761061947	237137	2260000
94	500	10.680088495575221	241370	2260000
95	500	10.80924778761062	244289	2260000
96	500	10.901283185840708	246369	2260000
97	500	11.015	248939	2260000
98	500	11.219911504424779	253570	2260000
99	500	11.339070796460177	256263	2260000
100	500	11.473407079646018	259299	2260000
101	500	11.637256637168141	263002	2260000
102	500	11.741194690265488	265351	2260000
103	500	11.813716814159292	266990	2260000
104	500	11.92066371681416	269407	2260000
105	500	12.173318584070797	275117	2260000
106	500	12.233230088495576	276471	2260000
107	500	12.333672566371682	278741	2260000
108	500	12.534778761061947	283286	2260000
109	500	12.62075221238938	285229	2260000
110	500	12.854026548672566	290501	2260000
111	500	12.898982300884956	291517	2260000
112	500	13.041946902654868	294748	2260000
113	500	13.142566371681417	297022	2260000
114	500	13.219734513274336	298766	2260000
115	500	13.486814159292035	304802	2260000
116	500	13.486814159292035	304802	2260000
117	500	13.678628318584071	309137	2260000
118	500	13.849690265486725	313003	2260000
119	500	14.021238938053097	316880	2260000
120	500	14.170442477876106	320252	2260000
121	500	14.246283185840708	321966	2260000
122	500	14.390486725663717	325225	2260000
123	500	14.533407079646018	328455	2260000
124	500	14.614601769911504	330290	2260000
125	500	14.753318584070797	333425	2260000
166	500	20.63774336283186	466413	2260000
250	500	34.780132743362834	786031	2260000

