#srv_dead	#srv	%fail	#fail	#requests
0	50	0.0	0	215000
1	50	1.1395348837209303	2450	215000
2	50	2.6232558139534885	5640	215000
3	50	3.727906976744186	8015	215000
4	50	5.038604651162791	10833	215000
5	50	6.5125581395348835	14002	215000
12	50	16.2446511627907	34926	215000
25	50	37.87767441860465	81437	215000

