#srv_dead	#srv	%fail	#fail	#requests
1	496	0.11288471570161711	2164	1917000
2	496	0.22853416797078768	4381	1917000
3	496	0.32822117892540426	6292	1917000
4	496	0.44960876369327074	8619	1917000
5	496	0.5667188315075639	10864	1917000
6	496	0.6678142931664058	12802	1917000
7	496	0.773604590505999	14830	1917000
8	496	0.9259780907668231	17751	1917000
9	496	1.0254564423578507	19658	1917000
10	496	1.117527386541471	21423	1917000
11	496	1.2395409494001044	23762	1917000
12	496	1.3494001043296817	25868	1917000
13	496	1.4570683359415755	27932	1917000
14	496	1.609963484611372	30863	1917000
15	496	1.682889932185707	32261	1917000
16	496	1.8155972874282733	34805	1917000
17	496	1.925717266562337	36916	1917000
18	496	2.0488784559207094	39277	1917000
19	496	2.17490871152843	41693	1917000
20	496	2.2707876890975482	43531	1917000
21	496	2.368544600938967	45405	1917000
22	496	2.523943661971831	48384	1917000
23	496	2.626134585289515	50343	1917000
24	496	2.731716223265519	52367	1917000
25	496	2.8707355242566512	55032	1917000
26	496	2.9944183620239957	57403	1917000
27	496	3.1031820552947313	59488	1917000
28	496	3.2641627543035994	62574	1917000
29	496	3.344131455399061	64107	1917000
30	496	3.4878455920709444	66862	1917000
31	496	3.6138758476786648	69278	1917000
32	496	3.690036515388628	70738	1917000
33	496	3.849452269170579	73794	1917000
34	496	3.9049556598852373	74858	1917000
35	496	4.057120500782473	77775	1917000
36	496	4.192749087115284	80375	1917000
37	496	4.338028169014085	83160	1917000
38	496	4.4167970787689095	84670	1917000
39	496	4.55112154407929	87245	1917000
40	496	4.7159102764736565	90404	1917000
41	496	4.8356285863328115	92699	1917000
42	496	4.930829420970266	94524	1917000
43	496	4.996765779864371	95788	1917000
44	496	5.176525821596244	99234	1917000
45	496	5.272665623369849	101077	1917000
46	496	5.415075639019301	103807	1917000
47	496	5.542775169535733	106255	1917000
48	496	5.645122587376108	108217	1917000
49	496	5.800730307772561	111200	1917000
50	496	5.901251956181533	113127	1917000
51	496	6.0382368283776735	115753	1917000
52	496	6.185080855503391	118568	1917000
53	496	6.286176317162233	120506	1917000
54	496	6.383620239958268	122374	1917000
55	496	6.532603025560772	125230	1917000
56	496	6.649660928534168	127474	1917000
57	496	6.781533646322378	130002	1917000
58	496	6.897652582159624	132228	1917000
59	496	6.989306207616067	133985	1917000
60	496	7.174230568596766	137530	1917000
61	496	7.302921231090245	139997	1917000
62	496	7.392227438706312	141709	1917000
63	496	7.551486697965571	144762	1917000
64	496	7.672300469483568	147078	1917000
65	496	7.790975482524778	149353	1917000
66	496	7.9396452790818985	152203	1917000
67	496	8.006833594157538	153491	1917000
68	496	8.197809076682317	157152	1917000
69	496	8.308972352634324	159283	1917000
70	496	8.455190401669276	162086	1917000
71	496	8.629577464788733	165429	1917000
72	496	8.736202399582682	167473	1917000
73	496	8.836098069900887	169388	1917000
74	496	9.015075639019301	172819	1917000
75	496	9.090245174752217	174260	1917000
76	496	9.279186228482002	177882	1917000
77	496	9.3509128847157	179257	1917000
78	496	9.548043818466354	183036	1917000
79	496	9.67188315075639	185410	1917000
80	496	9.69128847157016	185782	1917000
81	496	9.94851330203443	190713	1917000
82	496	10.050652060511215	192671	1917000
83	496	10.114814814814816	193901	1917000
84	496	10.352582159624413	198459	1917000
85	496	10.48189880020866	200938	1917000
86	496	10.625769431403235	203696	1917000
87	496	10.691497130933751	204956	1917000
88	496	10.814658320292123	207317	1917000
89	496	11.02206572769953	211293	1917000
90	496	11.094105372978612	212674	1917000
91	496	11.24074074074074	215485	1917000
92	496	11.414032342201356	218807	1917000
93	496	11.59603547209181	222296	1917000
94	496	11.673135106937924	223774	1917000
95	496	11.862284820031299	227400	1917000
96	496	11.965623369848721	229381	1917000
97	496	12.069587897756913	231374	1917000
98	496	12.247157016171101	234778	1917000
99	496	12.322743870631195	236227	1917000
100	496	12.466092853416797	238975	1917000
101	496	12.664684402712572	242782	1917000
102	496	12.796661450182578	245312	1917000
103	496	12.982055294731351	248866	1917000
104	496	13.059363588941054	250348	1917000
105	496	13.217214397496088	253374	1917000
106	496	13.32566510172144	255453	1917000
107	496	13.544235785080856	259643	1917000
108	496	13.624517475221701	261182	1917000
109	496	13.809754825247783	264733	1917000
110	496	13.923109024517474	266906	1917000
111	496	13.976630151278039	267932	1917000
112	496	14.140479916536254	271073	1917000
113	496	14.359102764736567	275264	1917000
114	496	14.509494001043297	278147	1917000
115	496	14.609546165884193	280065	1917000
116	496	14.8320813771518	284331	1917000
117	496	14.963693270735524	286854	1917000
118	496	15.028273343766301	288092	1917000
119	496	15.251643192488263	292374	1917000
120	496	15.371465832029212	294671	1917000
121	496	15.522743870631194	297571	1917000
122	496	15.645383411580594	299922	1917000
123	496	15.731820552947314	301579	1917000
124	496	15.897443922796036	304754	1917000
165	496	22.258163797600417	426689	1917000
248	496	36.708920187793424	703710	1917000

