#srv_dead	#srv	%fail	#fail	#requests
1	991	0.024258198854763144	932	3842000
2	991	0.05075481520041645	1950	3842000
3	991	0.07488287350338366	2877	3842000
4	991	0.10312337324310256	3962	3842000
5	991	0.12670484122852682	4868	3842000
6	991	0.15327954190525767	5889	3842000
7	991	0.17847475273295157	6857	3842000
8	991	0.20101509630400832	7723	3842000
9	991	0.2275897969807392	8744	3842000
10	991	0.25205622071837586	9684	3842000
11	991	0.28102550754815203	10797	3842000
12	991	0.3039302446642374	11677	3842000
13	991	0.3338105153565851	12825	3842000
14	991	0.3679593961478397	14137	3842000
15	991	0.3846954711087975	14780	3842000
16	991	0.417178552837064	16028	3842000
17	991	0.4378709005726184	16823	3842000
18	991	0.46710046850598647	17946	3842000
19	991	0.4842790213430505	18606	3842000
20	991	0.5269390942217596	20245	3842000
21	991	0.5450806871421134	20942	3842000
22	991	0.5714471629359709	21955	3842000
23	991	0.5927121290994274	22772	3842000
24	991	0.628813118167621	24159	3842000
25	991	0.6458615304528891	24814	3842000
26	991	0.6795158771473191	26107	3842000
27	991	0.7009370119729308	26930	3842000
28	991	0.7249869859448204	27854	3842000
29	991	0.7592139510671525	29169	3842000
30	991	0.7816241540864133	30030	3842000
31	991	0.8099427381572097	31118	3842000
32	991	0.829229567933368	31859	3842000
33	991	0.8632483081728266	33166	3842000
34	991	0.8828474752732952	33919	3842000
35	991	0.9238417490890162	35494	3842000
36	991	0.9505986465382613	36522	3842000
37	991	0.9735033836543467	37402	3842000
38	991	1.0130140551795939	38920	3842000
39	991	1.030036439354503	39574	3842000
40	991	1.054008328995315	40495	3842000
41	991	1.0814679854242581	41550	3842000
42	991	1.1046590317542946	42441	3842000
43	991	1.1418011452368557	43868	3842000
44	991	1.160671525247267	44593	3842000
45	991	1.203748047891723	46248	3842000
46	991	1.2302967204580948	47268	3842000
47	991	1.2519781363872984	48101	3842000
48	991	1.2700416449765748	48795	3842000
49	991	1.3151743883394065	50529	3842000
50	991	1.338235294117647	51415	3842000
51	991	1.379073399271213	52984	3842000
52	991	1.3921915668922435	53488	3842000
53	991	1.422982821447163	54671	3842000
54	991	1.4441436751691827	55484	3842000
55	991	1.4801405517959396	56867	3842000
56	991	1.5126496616345653	58116	3842000
57	991	1.5448464341488808	59353	3842000
58	991	1.56441957313899	60105	3842000
59	991	1.5821707444039563	60787	3842000
60	991	1.6089276418532015	61815	3842000
61	991	1.6393024466423738	62982	3842000
62	991	1.6699115044247788	64158	3842000
63	991	1.7127798021863612	65805	3842000
64	991	1.7299583550234252	66465	3842000
65	991	1.7775377407600208	68293	3842000
66	991	1.8060645497136907	69389	3842000
67	991	1.8111140031233732	69583	3842000
68	991	1.8473451327433628	70975	3842000
69	991	1.8773295158771472	72127	3842000
70	991	1.906793336803748	73259	3842000
71	991	1.9287610619469027	74103	3842000
72	991	1.9668922436231129	75568	3842000
73	991	1.9929984383133785	76571	3842000
74	991	2.004424778761062	77010	3842000
75	991	2.057886517438834	79064	3842000
76	991	2.086699635606455	80171	3842000
77	991	2.119521082769391	81432	3842000
78	991	2.155413846954711	82811	3842000
79	991	2.1697293076522643	83361	3842000
80	991	2.2182977615825092	85227	3842000
81	991	2.2304268610098905	85693	3842000
82	991	2.275455491931286	87423	3842000
83	991	2.2934148880791256	88113	3842000
84	991	2.3534357105674126	90419	3842000
85	991	2.3520041644976573	90364	3842000
86	991	2.3870380010411245	91710	3842000
87	991	2.4310515356585114	93401	3842000
88	991	2.4421655387818846	93828	3842000
89	991	2.510411244143675	96450	3842000
90	991	2.523503383654347	96953	3842000
91	991	2.539614783966684	97572	3842000
92	991	2.563040083289953	98472	3842000
93	991	2.5921915668922435	99592	3842000
94	991	2.639849036959917	101423	3842000
95	991	2.6880010411244144	103273	3842000
96	991	2.7119989588755855	104195	3842000
97	991	2.722540343571057	104600	3842000
98	991	2.766762103071317	106299	3842000
99	991	2.7737896928682977	106569	3842000
100	991	2.811322228006247	108011	3842000
101	991	2.8604633003643936	109899	3842000
102	991	2.90416449765747	111578	3842000
103	991	2.9141332639250392	111961	3842000
104	991	2.961166059344092	113768	3842000
105	991	2.983420093701197	114623	3842000
106	991	3.003826132222801	115407	3842000
107	991	3.0581728266527852	117495	3842000
108	991	3.0775897969807393	118241	3842000
109	991	3.102212389380531	119187	3842000
110	991	3.153461738677772	121156	3842000
111	991	3.150858927641853	121056	3842000
112	991	3.198178032274857	122874	3842000
113	991	3.222592399791775	123812	3842000
114	991	3.267204580947423	125526	3842000
115	991	3.2976834981780323	126697	3842000
116	991	3.345965642894326	128552	3842000
117	991	3.37243623112962	129569	3842000
118	991	3.388105153565851	130171	3842000
119	991	3.402941176470588	130741	3842000
120	991	3.4647319104633003	133115	3842000
121	991	3.5079385736595525	134775	3842000
122	991	3.530036439354503	135624	3842000
123	991	3.562051015096304	136854	3842000
124	991	3.5903175429463823	137940	3842000
125	991	3.63750650702759	139753	3842000
126	991	3.668011452368558	140925	3842000
127	991	3.685085892764185	141581	3842000
128	991	3.7439614783966686	143843	3842000
129	991	3.7367516918271733	143566	3842000
130	991	3.778084331077564	145154	3842000
131	991	3.8362311296199896	147388	3842000
132	991	3.8621290994273814	148383	3842000
133	991	3.8704580947423217	148703	3842000
134	991	3.9347995835502343	151175	3842000
135	991	3.9643414888079125	152310	3842000
136	991	4.006116605934409	153915	3842000
137	991	4.017516918271734	154353	3842000
138	991	4.080244664237377	156763	3842000
139	991	4.090760020822488	157167	3842000
140	991	4.131285788651744	158724	3842000
141	991	4.152993232691307	159558	3842000
142	991	4.183784487246226	160741	3842000
