#srv_dead	#srv	%fail	#fail	#requests
0	247	0.0	0	721000
1	247	0.07572815533980583	546	721000
2	247	0.15825242718446603	1141	721000
3	247	0.2680998613037448	1933	721000
4	247	0.3288488210818308	2371	721000
5	247	0.41775312066574205	3012	721000
6	247	0.5295423023578364	3818	721000
7	247	0.6020804438280166	4341	721000
8	247	0.6914008321775312	4985	721000
9	247	0.7965325936199723	5743	721000
10	247	0.8743411927877948	6304	721000
11	247	0.9737864077669903	7021	721000
12	247	1.061858529819695	7656	721000
13	247	1.193619972260749	8606	721000
14	247	1.2805825242718447	9233	721000
15	247	1.3775312066574203	9932	721000
16	247	1.4801664355062414	10672	721000
17	247	1.5298196948682385	11030	721000
18	247	1.6650485436893203	12005	721000
19	247	1.7916782246879335	12918	721000
20	247	1.893481276005548	13652	721000
21	247	1.9890429958391123	14341	721000
22	247	2.0676837725381416	14908	721000
23	247	2.200970873786408	15869	721000
24	247	2.273509015256588	16392	721000
61	247	7.240083217753121	52201	721000
123	247	20.875728155339807	150514	721000

