# Extinction sequence for 84 applications  and 29 platforms.
# This is the data and average for 50 different extinction sequences.
0	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84.0	29
1	84	84	77	83	79	84	84	83	84	80	84	84	84	80	84	82	84	84	83	80	80	84	83	80	84	84	77	82	78	84	84	77	84	76	84	82	84	84	80	79	80	84	84	84	84	76	83	84	83	84	82.14	28
2	84	83	77	83	79	82	80	83	82	79	84	84	84	80	77	82	78	83	83	80	80	82	81	80	76	83	74	81	78	84	83	68	84	72	84	82	84	84	80	79	80	79	84	82	84	76	83	80	79	82	80.7	27
3	84	83	72	81	79	82	80	83	82	79	84	84	84	80	77	80	77	83	83	80	80	77	81	78	76	83	67	81	78	84	83	63	82	72	82	82	84	84	80	79	80	75	84	82	84	72	83	80	79	82	79.88	26
4	84	83	67	81	79	81	80	83	82	79	83	76	76	80	77	70	77	77	76	80	80	77	81	70	75	76	62	77	77	84	77	63	82	72	82	82	84	80	72	77	72	75	83	82	84	72	83	80	72	81	77.7	25
5	79	83	67	73	75	81	80	83	82	78	83	76	76	80	76	64	73	77	76	72	80	77	81	70	75	76	62	77	77	82	72	63	82	66	78	78	82	80	68	73	66	75	83	82	84	69	79	80	72	79	76.04	24
6	79	83	67	73	75	81	79	83	72	78	79	76	76	80	76	64	71	77	76	72	70	77	77	61	75	72	61	77	77	80	72	55	82	66	78	78	78	77	68	73	66	69	79	82	79	60	79	78	72	75	74.2	23
7	71	83	61	69	75	81	75	83	72	78	77	76	76	78	69	64	71	76	67	68	70	77	69	56	75	72	61	73	72	80	64	53	78	64	68	78	76	77	61	68	60	67	77	82	75	60	79	73	72	75	71.64	22
8	66	83	61	60	75	81	75	78	69	76	73	70	76	73	69	59	71	68	67	68	70	72	69	56	67	64	61	73	72	76	57	53	78	64	68	68	76	71	61	68	48	67	77	82	72	55	72	73	72	75	69.1	21
9	66	83	59	60	70	77	75	78	69	76	73	70	72	73	69	59	66	68	67	66	61	72	64	55	60	57	53	69	71	76	57	53	73	59	67	67	70	65	59	68	48	67	77	79	72	54	72	73	62	75	67.02	20
10	59	83	54	60	69	77	74	74	65	76	73	70	72	73	63	59	66	62	67	62	61	72	64	49	53	57	53	59	71	75	57	53	73	59	67	67	70	59	56	64	48	67	77	79	66	54	71	67	62	69	65.14	19
11	56	79	50	60	67	77	68	74	56	69	68	65	72	73	53	59	60	52	62	62	54	64	64	49	52	57	48	59	63	75	47	48	65	59	63	66	70	59	56	51	46	62	77	74	62	54	67	67	60	60	61.6	18
12	53	79	49	60	55	77	68	74	56	69	65	64	71	72	53	52	60	52	55	62	51	64	57	49	52	57	48	53	61	68	39	47	64	59	62	66	65	58	50	51	41	62	70	67	52	54	59	60	60	60	59.04	17
13	47	69	48	60	55	73	68	74	56	67	65	64	71	72	47	52	60	52	55	54	44	64	50	49	48	57	47	53	61	68	35	47	57	50	56	66	65	54	43	51	41	58	70	66	45	54	59	59	60	60	56.92	16
14	47	63	48	58	55	68	68	74	49	67	65	57	71	60	47	48	60	47	55	54	43	59	47	49	41	49	40	53	61	68	35	41	57	50	56	66	65	54	43	51	41	58	64	66	33	54	59	54	60	51	54.58	15
15	47	53	48	51	55	65	68	72	44	67	65	56	69	54	47	48	48	44	54	48	38	57	47	35	35	49	40	46	58	68	35	40	57	50	56	62	64	54	36	37	41	46	64	61	27	53	49	54	60	41	51.26	14
16	39	49	44	45	55	65	59	72	44	67	65	56	69	54	47	38	48	44	51	48	38	57	47	35	29	49	40	46	58	68	24	40	47	47	56	55	64	54	35	37	29	46	63	61	8	46	49	42	57	30	48.32	13
17	29	49	44	38	53	65	59	64	41	67	65	52	64	42	44	38	48	44	51	48	28	42	36	35	29	45	40	46	58	67	24	40	47	47	49	55	64	54	35	37	21	46	61	51	8	46	42	35	57	19	45.38	12
18	29	42	30	27	53	60	59	64	41	67	63	42	57	42	44	38	48	44	51	41	28	42	36	35	29	45	26	41	53	63	22	40	47	47	49	53	56	54	17	37	21	46	61	51	8	46	42	35	57	19	42.96	11
19	29	42	30	26	52	60	59	57	32	61	52	42	51	36	36	37	40	44	51	41	21	42	36	35	29	31	26	35	42	63	22	33	47	35	49	46	56	54	17	36	20	45	48	41	8	46	42	35	48	19	39.7	10
